LUC,GCM,RCP,Timestep,Mean,Lower,Upper
BAU,HadGEM2-ES,rcp45,2028,-16.5,-21.1,-12.2
BAU,HadGEM2-ES,rcp45,2029,9.5,5,13.9
BAU,HadGEM2-ES,rcp45,2030,-3.7,-8.7,2
BAU,HadGEM2-ES,rcp45,2031,-5.3,-10.2,-0.3
BAU,HadGEM2-ES,rcp45,2032,14.3,9.2,19.4
BAU,HadGEM2-ES,rcp45,2033,-37.4,-41.7,-33.2
BAU,HadGEM2-ES,rcp45,2034,-40.8,-44.8,-36.6
BAU,HadGEM2-ES,rcp45,2035,4.9,0.3,9.5
BAU,HadGEM2-ES,rcp45,2036,37.1,32.5,42.1
BAU,HadGEM2-ES,rcp45,2037,11.8,7.4,15.8
BAU,HadGEM2-ES,rcp45,2038,-13.4,-17.4,-9.1
BAU,HadGEM2-ES,rcp45,2039,15.2,10.6,19.4
BAU,HadGEM2-ES,rcp45,2040,15.4,10.1,20.1
BAU,HadGEM2-ES,rcp45,2041,23.7,19.6,27.7
BAU,HadGEM2-ES,rcp45,2042,-30.9,-35.4,-27.6
BAU,HadGEM2-ES,rcp45,2043,-38.9,-42.6,-35
BAU,HadGEM2-ES,rcp45,2044,12.2,7.5,16.1
BAU,HadGEM2-ES,rcp45,2045,39.6,36.2,43.9
BAU,HadGEM2-ES,rcp45,2046,-32.7,-37.1,-29.4
BAU,HadGEM2-ES,rcp45,2047,19.4,15.3,24.1
BAU,HadGEM2-ES,rcp45,2048,8.5,3.6,13.5
BAU,HadGEM2-ES,rcp45,2049,-23.2,-27,-19.1
BAU,HadGEM2-ES,rcp45,2050,-38,-42.1,-34.5
BAU,HadGEM2-ES,rcp45,2051,-2.1,-6.7,2.6
BAU,HadGEM2-ES,rcp45,2052,-30.5,-34.1,-26.2
BAU,HadGEM2-ES,rcp45,2053,-11.1,-15,-7.4
BAU,HadGEM2-ES,rcp45,2054,-52.2,-55.1,-48.5
BAU,HadGEM2-ES,rcp45,2055,-37.6,-40.9,-34.5
BAU,HadGEM2-ES,rcp45,2056,0.3,-2.8,3.5
BAU,HadGEM2-ES,rcp45,2057,-27.5,-31.1,-22.6
BAU,HadGEM2-ES,rcp45,2058,-14.7,-18.6,-10.6
BAU,HadGEM2-ES,rcp45,2059,-29,-32.8,-25.2
BAU,HadGEM2-ES,rcp45,2060,19.1,15.7,22
BAU,HadGEM2-ES,rcp45,2061,20,16.2,23.7
BAU,HadGEM2-ES,rcp45,2062,28.1,24.1,32
BAU,HadGEM2-ES,rcp45,2063,-47.1,-50.9,-43.1
BAU,HadGEM2-ES,rcp45,2064,0.5,-3.5,5.5
BAU,HadGEM2-ES,rcp45,2065,-14.5,-18,-10.7
BAU,HadGEM2-ES,rcp45,2066,-0.9,-4.6,3
BAU,HadGEM2-ES,rcp45,2067,-9.2,-13.3,-4.5
BAU,HadGEM2-ES,rcp45,2068,-2.6,-6.8,2.5
BAU,HadGEM2-ES,rcp45,2069,-56.3,-60.1,-51.9
BAU,HadGEM2-ES,rcp45,2070,-2.1,-4.9,1.6
BAU,HadGEM2-ES,rcp45,2071,30.8,27.2,35.4
BAU,HadGEM2-ES,rcp45,2072,-21.5,-25.3,-17.8
BAU,HadGEM2-ES,rcp45,2073,13.9,9.9,17.5
BAU,HadGEM2-ES,rcp45,2074,22.7,19,26.6
BAU,HadGEM2-ES,rcp45,2075,8.9,4.7,12.5
BAU,HadGEM2-ES,rcp45,2076,-17.7,-21.5,-14.2
BAU,HadGEM2-ES,rcp45,2077,-13.5,-17.8,-9.4
BAU,HadGEM2-ES,rcp45,2078,0.6,-4,4.7
BAU,HadGEM2-ES,rcp45,2079,-48,-52.1,-44.5
BAU,HadGEM2-ES,rcp45,2080,-4.7,-10.1,0.1
BAU,HadGEM2-ES,rcp45,2081,-71.1,-75.6,-66.2
BAU,HadGEM2-ES,rcp45,2082,20.5,16,24.4
BAU,HadGEM2-ES,rcp45,2083,2.4,-2,7.6
BAU,HadGEM2-ES,rcp45,2084,-52.6,-56.7,-49
BAU,HadGEM2-ES,rcp45,2085,-39,-43.3,-35.2
BAU,HadGEM2-ES,rcp45,2086,-2.4,-6.7,2.4
BAU,HadGEM2-ES,rcp45,2087,62.1,56.9,66.3
BAU,HadGEM2-ES,rcp45,2088,12,7.7,16.6
BAU,HadGEM2-ES,rcp45,2089,26.2,20.3,32
BAU,HadGEM2-ES,rcp45,2090,-21.2,-26.1,-16.4
BAU,HadGEM2-ES,rcp45,2091,-42,-46.1,-37.8
BAU,HadGEM2-ES,rcp45,2092,-33.6,-38.5,-30.2
BAU,HadGEM2-ES,rcp45,2093,-31.9,-36,-28.1
BAU,HadGEM2-ES,rcp45,2094,9.8,6,14.7
BAU,HadGEM2-ES,rcp45,2095,-5.4,-10.5,-0.3
BAU,HadGEM2-ES,rcp45,2096,-32.2,-35.9,-28.5
BAU,HadGEM2-ES,rcp45,2097,7.3,2.8,12
BAU,HadGEM2-ES,rcp45,2098,-32.6,-36.7,-28.3
BAU,HadGEM2-ES,rcp45,2099,46.6,42.3,50.6
BAU,HadGEM2-ES,rcp45,2100,39.4,34.4,44.4
BAU,HadGEM2-ES,rcp45,2101,36.1,31.8,40.7
BAU,HadGEM2-ES,rcp85,2002,-27.3,-27.8,-26.9
BAU,HadGEM2-ES,rcp85,2003,-6.3,-6.7,-5.8
BAU,HadGEM2-ES,rcp85,2004,7.2,6.8,7.6
BAU,HadGEM2-ES,rcp85,2005,38.6,38,39.1
BAU,HadGEM2-ES,rcp85,2006,4.5,4,4.9
BAU,HadGEM2-ES,rcp85,2007,-50.1,-50.6,-49.5
BAU,HadGEM2-ES,rcp85,2008,-28.7,-29.2,-28.1
BAU,HadGEM2-ES,rcp85,2009,-19.3,-19.9,-18.4
BAU,HadGEM2-ES,rcp85,2010,60.1,59.5,60.8
BAU,HadGEM2-ES,rcp85,2011,-4.1,-4.7,-3.5
BAU,HadGEM2-ES,rcp85,2012,-6.2,-6.9,-5.5
BAU,HadGEM2-ES,rcp85,2013,-90,-92.7,-86.9
BAU,HadGEM2-ES,rcp85,2014,-22.6,-24.8,-20.1
BAU,HadGEM2-ES,rcp85,2015,-44.8,-47.9,-42.2
BAU,HadGEM2-ES,rcp85,2016,50.5,47.9,53.5
BAU,HadGEM2-ES,rcp85,2017,-70.7,-74,-67.6
BAU,HadGEM2-ES,rcp85,2018,-6.3,-9.2,-3.7
BAU,HadGEM2-ES,rcp85,2019,0.6,-2.6,4.1
BAU,HadGEM2-ES,rcp85,2020,-26.5,-29.3,-23
BAU,HadGEM2-ES,rcp85,2021,21.5,17.7,24.7
BAU,HadGEM2-ES,rcp85,2022,-16.2,-19.5,-12.6
BAU,HadGEM2-ES,rcp85,2023,-6.5,-9.3,-2.9
BAU,HadGEM2-ES,rcp85,2024,-15.1,-18.5,-11.7
BAU,HadGEM2-ES,rcp85,2025,-16.9,-19.8,-13.1
BAU,HadGEM2-ES,rcp85,2026,13,9.3,16.6
BAU,HadGEM2-ES,rcp85,2027,28.3,24.4,32.5
BAU,HadGEM2-ES,rcp85,2028,-32.4,-36.4,-28.4
BAU,HadGEM2-ES,rcp85,2029,46.5,42.2,50.3
BAU,HadGEM2-ES,rcp85,2030,39.8,35.9,43.8
BAU,HadGEM2-ES,rcp85,2031,-27.4,-31.6,-22.8
BAU,HadGEM2-ES,rcp85,2032,11.3,7.3,15.3
BAU,HadGEM2-ES,rcp85,2033,38.5,35.1,42.3
BAU,HadGEM2-ES,rcp85,2034,-22.4,-26.3,-18.5
BAU,HadGEM2-ES,rcp85,2035,-24.5,-27.9,-21.5
BAU,HadGEM2-ES,rcp85,2036,-25.9,-28.9,-21.3
BAU,HadGEM2-ES,rcp85,2037,-10.1,-13.8,-6.3
BAU,HadGEM2-ES,rcp85,2038,-1.5,-5.3,2.9
BAU,HadGEM2-ES,rcp85,2039,-3,-6.7,1
BAU,HadGEM2-ES,rcp85,2040,11.8,8.3,16.2
BAU,HadGEM2-ES,rcp85,2041,-36.8,-41.1,-32.8
BAU,HadGEM2-ES,rcp85,2042,-26.4,-29.3,-22.7
BAU,HadGEM2-ES,rcp85,2043,53,48.6,58
BAU,HadGEM2-ES,rcp85,2044,-16.7,-20,-13.6
BAU,HadGEM2-ES,rcp85,2045,28.4,24.5,32.5
BAU,HadGEM2-ES,rcp85,2046,-26.9,-30.4,-23.6
BAU,HadGEM2-ES,rcp85,2047,-47,-50.7,-43.5
BAU,HadGEM2-ES,rcp85,2048,-17.8,-22,-14
BAU,HadGEM2-ES,rcp85,2049,-45.2,-49,-41.5
BAU,HadGEM2-ES,rcp85,2050,50.8,47.6,54.5
BAU,HadGEM2-ES,rcp85,2051,-16.9,-20.1,-13.3
BAU,HadGEM2-ES,rcp85,2052,-42,-45.6,-38
BAU,HadGEM2-ES,rcp85,2053,-12.3,-15.9,-9.5
BAU,HadGEM2-ES,rcp85,2054,8.7,4.7,13.4
BAU,HadGEM2-ES,rcp85,2055,30.4,26.4,34.1
BAU,HadGEM2-ES,rcp85,2056,-43.8,-48.1,-39.8
BAU,HadGEM2-ES,rcp85,2057,-49.5,-53.7,-45.7
BAU,HadGEM2-ES,rcp85,2058,-52,-55.5,-48.6
BAU,HadGEM2-ES,rcp85,2059,-60.9,-64.4,-57.2
BAU,HadGEM2-ES,rcp85,2060,-7.6,-12.4,-2.1
BAU,HadGEM2-ES,rcp85,2061,-13.7,-18.5,-9.8
BAU,HadGEM2-ES,rcp85,2062,-23.3,-27.6,-18.6
BAU,HadGEM2-ES,rcp85,2063,-52.1,-55.7,-48.8
BAU,HadGEM2-ES,rcp85,2064,-55.7,-58.9,-52
BAU,HadGEM2-ES,rcp85,2065,-14,-18,-9.5
BAU,HadGEM2-ES,rcp85,2066,-22,-26.1,-17.1
BAU,HadGEM2-ES,rcp85,2067,-53.1,-56.8,-50
BAU,HadGEM2-ES,rcp85,2068,11.9,6.6,17.4
BAU,HadGEM2-ES,rcp85,2069,-15.2,-19.8,-10.7
BAU,HadGEM2-ES,rcp85,2070,11,5.8,17.3
BAU,HadGEM2-ES,rcp85,2071,-23,-27.9,-18.2
BAU,HadGEM2-ES,rcp85,2072,-17.5,-23.3,-11
BAU,HadGEM2-ES,rcp85,2073,-65.8,-69.2,-62
BAU,HadGEM2-ES,rcp85,2074,37.8,31.9,43.5
BAU,HadGEM2-ES,rcp85,2075,6,0.1,11.1
BAU,HadGEM2-ES,rcp85,2076,-22.4,-26.4,-18.1
BAU,HadGEM2-ES,rcp85,2077,8.8,3.6,14.3
BAU,HadGEM2-ES,rcp85,2078,-8,-11.7,-3.8
BAU,HadGEM2-ES,rcp85,2079,24.1,19.3,29.3
BAU,HadGEM2-ES,rcp85,2080,-30.8,-34.5,-27.6
BAU,HadGEM2-ES,rcp85,2081,-40.1,-44.9,-35.3
BAU,HadGEM2-ES,rcp85,2082,-45.9,-49.8,-42
BAU,HadGEM2-ES,rcp85,2083,-19,-22.9,-15.4
BAU,HadGEM2-ES,rcp85,2084,-6.6,-10.8,-1.9
BAU,HadGEM2-ES,rcp85,2085,31.4,27.7,34.1
BAU,HadGEM2-ES,rcp85,2086,-6.2,-10.8,-1.4
BAU,HadGEM2-ES,rcp85,2087,8.6,4.3,12.3
BAU,HadGEM2-ES,rcp85,2088,-46.8,-51.4,-42.7
BAU,HadGEM2-ES,rcp85,2089,30.3,25.8,34
BAU,HadGEM2-ES,rcp85,2090,23.4,19.4,27.2
BAU,HadGEM2-ES,rcp85,2091,-26.3,-30.5,-22.5
BAU,HadGEM2-ES,rcp85,2092,-50.1,-54.7,-44.9
BAU,HadGEM2-ES,rcp85,2093,-21.8,-26,-18.3
BAU,HadGEM2-ES,rcp85,2094,-37,-41.1,-33
BAU,HadGEM2-ES,rcp85,2095,-2.4,-6,1
BAU,HadGEM2-ES,rcp85,2096,-2.2,-5.9,1.6
BAU,HadGEM2-ES,rcp85,2097,14.6,10.6,17.7
BAU,HadGEM2-ES,rcp85,2098,6.2,2.5,10.4
BAU,HadGEM2-ES,rcp85,2099,-0.1,-3.9,5
BAU,HadGEM2-ES,rcp85,2100,0,-4.5,4.9
BAU,HadGEM2-ES,rcp85,2101,-0.2,-6,3.9
BAU,MIROC5,rcp45,2002,-27.4,-27.8,-26.9
BAU,MIROC5,rcp45,2003,-6.3,-6.6,-5.8
BAU,MIROC5,rcp45,2004,7.3,6.9,7.7
BAU,MIROC5,rcp45,2005,38.6,38.1,38.9
BAU,MIROC5,rcp45,2006,4.5,4,5
BAU,MIROC5,rcp45,2007,-50,-50.5,-49.5
BAU,MIROC5,rcp45,2008,-28.7,-29.4,-28.1
BAU,MIROC5,rcp45,2009,-19.2,-19.9,-18.5
BAU,MIROC5,rcp45,2010,60.2,59.6,60.9
BAU,MIROC5,rcp45,2011,-4.1,-4.8,-3.6
BAU,MIROC5,rcp45,2012,-6.2,-6.9,-5.5
BAU,MIROC5,rcp45,2013,-89.9,-92.8,-87.3
BAU,MIROC5,rcp45,2014,-22.5,-26,-19.4
BAU,MIROC5,rcp45,2015,-44.7,-47.5,-42.2
BAU,MIROC5,rcp45,2016,-10.2,-12.7,-7.7
BAU,MIROC5,rcp45,2017,-11.1,-13.9,-7.7
BAU,MIROC5,rcp45,2018,30.5,27.1,33.7
BAU,MIROC5,rcp45,2019,24.1,21.4,27.8
BAU,MIROC5,rcp45,2020,18.7,15.4,21.6
BAU,MIROC5,rcp45,2021,2.3,-1.3,6.2
BAU,MIROC5,rcp45,2022,-45.3,-49,-41.4
BAU,MIROC5,rcp45,2023,-29,-33.2,-23.7
BAU,MIROC5,rcp45,2024,26.5,23.4,30.4
BAU,MIROC5,rcp45,2025,24.7,21.1,28.8
BAU,MIROC5,rcp45,2026,8.9,5.6,12.2
BAU,MIROC5,rcp45,2027,-17.8,-21.7,-14.5
BAU,MIROC5,rcp45,2028,-21.8,-25.5,-18.2
BAU,MIROC5,rcp45,2029,-32.3,-35.8,-29.4
BAU,MIROC5,rcp45,2030,16.8,13.1,20.8
BAU,MIROC5,rcp45,2031,-2.2,-6.4,2.4
BAU,MIROC5,rcp45,2032,45,42.1,49.4
BAU,MIROC5,rcp45,2033,-37.5,-41.9,-33.9
BAU,MIROC5,rcp45,2034,-27.5,-31.7,-23.8
BAU,MIROC5,rcp45,2035,-53,-57.1,-49.2
BAU,MIROC5,rcp45,2036,33.6,30.5,36.9
BAU,MIROC5,rcp45,2037,35.4,32,39.2
BAU,MIROC5,rcp45,2038,3.8,0,7.9
BAU,MIROC5,rcp45,2039,41.7,38.3,46.1
BAU,MIROC5,rcp45,2040,-61,-64.9,-56.1
BAU,MIROC5,rcp45,2041,-21.6,-24.6,-18.1
BAU,MIROC5,rcp45,2042,29.9,25.9,33.6
BAU,MIROC5,rcp45,2043,50.8,47.1,54.1
BAU,MIROC5,rcp45,2044,-47,-51,-42.5
BAU,MIROC5,rcp45,2045,-21.1,-25.3,-17.3
BAU,MIROC5,rcp45,2046,-58.5,-62,-54.7
BAU,MIROC5,rcp45,2047,-24.8,-29.2,-21.3
BAU,MIROC5,rcp45,2048,13.5,11,16.9
BAU,MIROC5,rcp45,2049,62.3,57.9,67.1
BAU,MIROC5,rcp45,2050,19.1,15.5,23.3
BAU,MIROC5,rcp45,2051,4.4,0.9,7.7
BAU,MIROC5,rcp45,2052,-45.2,-49.2,-41.6
BAU,MIROC5,rcp45,2053,-48.2,-52.6,-44
BAU,MIROC5,rcp45,2054,-41.6,-45.5,-38.2
BAU,MIROC5,rcp45,2055,1.8,-2,5.6
BAU,MIROC5,rcp45,2056,11,6,15.3
BAU,MIROC5,rcp45,2057,-27.9,-32.1,-23.3
BAU,MIROC5,rcp45,2058,-45.5,-50.8,-39.9
BAU,MIROC5,rcp45,2059,-24.9,-28.8,-21.5
BAU,MIROC5,rcp45,2060,-36.2,-39.2,-33.1
BAU,MIROC5,rcp45,2061,-2.6,-7.4,1.9
BAU,MIROC5,rcp45,2062,6.1,1.8,10.9
BAU,MIROC5,rcp45,2063,23,19,26.4
BAU,MIROC5,rcp45,2064,-10.3,-13.7,-7
BAU,MIROC5,rcp45,2065,-18.7,-22.9,-15.3
BAU,MIROC5,rcp45,2066,-5.9,-9,-2.3
BAU,MIROC5,rcp45,2067,-5,-9.8,0.6
BAU,MIROC5,rcp45,2068,27,22.7,31.1
BAU,MIROC5,rcp45,2069,-19.9,-24.8,-15.7
BAU,MIROC5,rcp45,2070,-7.8,-10.9,-4.3
BAU,MIROC5,rcp45,2071,18.8,14.8,22.6
BAU,MIROC5,rcp45,2072,-41.3,-46.6,-36.2
BAU,MIROC5,rcp45,2073,-30.4,-35,-26.7
BAU,MIROC5,rcp45,2074,-33.1,-37.2,-29.5
BAU,MIROC5,rcp45,2075,-13,-17.2,-9.2
BAU,MIROC5,rcp45,2076,-29.8,-33.4,-26.7
BAU,MIROC5,rcp45,2077,-14.7,-18.5,-10.2
BAU,MIROC5,rcp45,2078,-10.7,-14.3,-7.1
BAU,MIROC5,rcp45,2079,-24.1,-27.6,-19.3
BAU,MIROC5,rcp45,2080,-24.3,-28.9,-20.4
BAU,MIROC5,rcp45,2081,-52.5,-56.6,-48.8
BAU,MIROC5,rcp45,2082,50,44.9,55.5
BAU,MIROC5,rcp45,2083,-21.8,-28.2,-15.1
BAU,MIROC5,rcp45,2084,-31.5,-35.1,-27.1
BAU,MIROC5,rcp45,2085,-51,-54.9,-46.5
BAU,MIROC5,rcp45,2086,-10.6,-14.9,-7.1
BAU,MIROC5,rcp45,2087,-19.8,-23.3,-15.3
BAU,MIROC5,rcp45,2088,54.8,49.2,61.1
BAU,MIROC5,rcp45,2089,-34.5,-38.3,-31
BAU,MIROC5,rcp45,2090,-14.4,-18.3,-8.9
BAU,MIROC5,rcp45,2091,0.3,-4.5,4.9
BAU,MIROC5,rcp45,2092,-39.6,-43.3,-36.6
BAU,MIROC5,rcp45,2093,-29.6,-33.9,-25.5
BAU,MIROC5,rcp45,2094,17.3,12.4,21.7
BAU,MIROC5,rcp45,2095,-35.9,-39.9,-32.3
BAU,MIROC5,rcp45,2096,-6.6,-10.6,-1.4
BAU,MIROC5,rcp45,2097,2.4,-1.6,6.3
BAU,MIROC5,rcp45,2098,3.3,-1.3,7.3
BAU,MIROC5,rcp45,2099,8.1,3.4,14.1
BAU,MIROC5,rcp45,2100,6.8,2.7,11.7
BAU,MIROC5,rcp45,2101,6.3,0.7,11
BAU,MIROC5,rcp85,2002,-27.4,-27.8,-26.8
BAU,MIROC5,rcp85,2003,-6.2,-6.7,-5.8
BAU,MIROC5,rcp85,2004,7.2,6.8,7.5
BAU,MIROC5,rcp85,2005,38.5,38.1,39
BAU,MIROC5,rcp85,2006,4.5,4.1,5
BAU,MIROC5,rcp85,2007,-50,-50.5,-49.5
BAU,MIROC5,rcp85,2008,-28.8,-29.4,-28.2
BAU,MIROC5,rcp85,2009,-19.2,-19.9,-18.5
BAU,MIROC5,rcp85,2010,60.1,59.5,60.7
BAU,MIROC5,rcp85,2011,-4.2,-4.8,-3.6
BAU,MIROC5,rcp85,2012,-6.2,-6.8,-5.5
BAU,MIROC5,rcp85,2013,-90.1,-93.3,-87.4
BAU,MIROC5,rcp85,2014,-22.6,-25.5,-19.6
BAU,MIROC5,rcp85,2015,-44.8,-47.5,-41.9
BAU,MIROC5,rcp85,2016,41.1,38.2,44.2
BAU,MIROC5,rcp85,2017,-46.8,-50.6,-43.7
BAU,MIROC5,rcp85,2018,-12.5,-15.3,-9.3
BAU,MIROC5,rcp85,2019,22.8,20,25.9
BAU,MIROC5,rcp85,2020,-44.8,-48,-41.9
BAU,MIROC5,rcp85,2021,-8.6,-14.9,-2.4
BAU,MIROC5,rcp85,2022,61.6,52.2,69.2
BAU,MIROC5,rcp85,2023,-36,-41.8,-30.2
BAU,MIROC5,rcp85,2024,-28.6,-34.7,-22.3
BAU,MIROC5,rcp85,2025,-5.1,-12,1.9
BAU,MIROC5,rcp85,2026,24.9,16.9,32.8
BAU,MIROC5,rcp85,2027,5.3,-1.4,11.1
BAU,MIROC5,rcp85,2028,-26.2,-31,-20.7
BAU,MIROC5,rcp85,2029,-42.4,-46.2,-38.5
BAU,MIROC5,rcp85,2030,-4,-9.5,1.2
BAU,MIROC5,rcp85,2031,-26.9,-31.2,-22.2
BAU,MIROC5,rcp85,2032,-9.3,-13.5,-5.4
BAU,MIROC5,rcp85,2033,14.9,10.8,19.9
BAU,MIROC5,rcp85,2034,-11.2,-14.5,-7.2
BAU,MIROC5,rcp85,2035,-9.5,-13.6,-5.4
BAU,MIROC5,rcp85,2036,-14.6,-18.1,-10.8
BAU,MIROC5,rcp85,2037,-0.9,-4.3,2.6
BAU,MIROC5,rcp85,2038,-35.4,-39.5,-30.9
BAU,MIROC5,rcp85,2039,47.8,45.2,51.3
BAU,MIROC5,rcp85,2040,-32.9,-36.5,-28.2
BAU,MIROC5,rcp85,2041,14.8,10.9,19
BAU,MIROC5,rcp85,2042,-1.3,-4.7,2.6
BAU,MIROC5,rcp85,2043,31.5,27.8,35.3
BAU,MIROC5,rcp85,2044,-59,-63,-55.6
BAU,MIROC5,rcp85,2045,-23.1,-26,-20
BAU,MIROC5,rcp85,2046,-26.1,-29.3,-22.2
BAU,MIROC5,rcp85,2047,-20,-23,-16.9
BAU,MIROC5,rcp85,2048,-0.3,-3.5,3.5
BAU,MIROC5,rcp85,2049,1.6,-1.6,5
BAU,MIROC5,rcp85,2050,-7.8,-12,-3.6
BAU,MIROC5,rcp85,2051,-17.6,-20.9,-13.8
BAU,MIROC5,rcp85,2052,-35.5,-38.8,-32.4
BAU,MIROC5,rcp85,2053,-32,-35.3,-28.2
BAU,MIROC5,rcp85,2054,-26.7,-29.9,-23.6
BAU,MIROC5,rcp85,2055,41.2,36.7,45.8
BAU,MIROC5,rcp85,2056,36.8,33.1,41.5
BAU,MIROC5,rcp85,2057,-61.6,-66.5,-56.7
BAU,MIROC5,rcp85,2058,-49,-53,-45.6
BAU,MIROC5,rcp85,2059,-45,-48.6,-42
BAU,MIROC5,rcp85,2060,5.2,2.1,7.8
BAU,MIROC5,rcp85,2061,-10.2,-14.4,-6.8
BAU,MIROC5,rcp85,2062,-6.1,-9.5,-2.2
BAU,MIROC5,rcp85,2063,41.7,38.3,45.6
BAU,MIROC5,rcp85,2064,-31.8,-35.5,-27.7
BAU,MIROC5,rcp85,2065,-8.7,-12.1,-4.2
BAU,MIROC5,rcp85,2066,-73.3,-77.2,-70.6
BAU,MIROC5,rcp85,2067,6.4,2.8,9.5
BAU,MIROC5,rcp85,2068,42.8,38.7,46.9
BAU,MIROC5,rcp85,2069,-9,-13.3,-5.2
BAU,MIROC5,rcp85,2070,-8.3,-11.2,-4.3
BAU,MIROC5,rcp85,2071,-23.2,-26.6,-20
BAU,MIROC5,rcp85,2072,26.8,22.8,30.1
BAU,MIROC5,rcp85,2073,-26.8,-30.1,-23.2
BAU,MIROC5,rcp85,2074,69.5,64.8,73.4
BAU,MIROC5,rcp85,2075,-5.6,-9.4,-1.7
BAU,MIROC5,rcp85,2076,-49.2,-52.2,-46.2
BAU,MIROC5,rcp85,2077,-8.8,-12,-5.1
BAU,MIROC5,rcp85,2078,-7.7,-12.2,-3.5
BAU,MIROC5,rcp85,2079,-9.5,-13.2,-5.3
BAU,MIROC5,rcp85,2080,17.5,14,20.9
BAU,MIROC5,rcp85,2081,15.7,12.1,20
BAU,MIROC5,rcp85,2082,-45.7,-49.4,-42.6
BAU,MIROC5,rcp85,2083,42.9,38.6,47.5
BAU,MIROC5,rcp85,2084,-22.4,-26,-19
BAU,MIROC5,rcp85,2085,-31.2,-34.5,-27.5
BAU,MIROC5,rcp85,2086,-40.3,-43.2,-37.2
BAU,MIROC5,rcp85,2087,13.4,8.8,16.9
BAU,MIROC5,rcp85,2088,-27.7,-31.5,-23.1
BAU,MIROC5,rcp85,2089,-10.6,-14.4,-6.9
BAU,MIROC5,rcp85,2090,36.6,32.2,40.4
BAU,MIROC5,rcp85,2091,-22.5,-26.2,-19
BAU,MIROC5,rcp85,2092,-51.9,-55.7,-48
BAU,MIROC5,rcp85,2093,-18.2,-22,-14.2
BAU,MIROC5,rcp85,2094,-4.8,-8.6,-0.2
BAU,MIROC5,rcp85,2095,-28,-33,-24.1
BAU,MIROC5,rcp85,2096,-17.1,-22.1,-13.3
BAU,MIROC5,rcp85,2097,12.6,7,19.6
BAU,MIROC5,rcp85,2098,-10,-14.8,-4.9
BAU,MIROC5,rcp85,2099,-36.7,-41.8,-31.2
BAU,MIROC5,rcp85,2100,-31.8,-36.3,-27.9
BAU,MIROC5,rcp85,2101,-29.7,-34.6,-25.3
High,CanESM2,rcp45,2002,-27.3,-27.8,-26.7
High,CanESM2,rcp45,2003,-6.3,-6.8,-5.9
High,CanESM2,rcp45,2004,7.3,6.8,7.7
High,CanESM2,rcp45,2005,38.6,38,39
High,CanESM2,rcp45,2006,4.5,4,5
High,CanESM2,rcp45,2007,-50,-50.4,-49.6
High,CanESM2,rcp45,2008,-28.7,-29.4,-28.1
High,CanESM2,rcp45,2009,-19.3,-19.9,-18.7
High,CanESM2,rcp45,2010,60.1,59.5,60.7
High,CanESM2,rcp45,2011,-4.1,-4.7,-3.5
High,CanESM2,rcp45,2012,-6.1,-7,-5.4
High,CanESM2,rcp45,2013,-90.9,-92.8,-89.6
High,CanESM2,rcp45,2014,-23.7,-26.1,-22.4
High,CanESM2,rcp45,2015,-45.8,-48.1,-44.4
High,CanESM2,rcp45,2016,31.9,30.2,33.4
High,CanESM2,rcp45,2017,-51.6,-54.2,-48.6
High,CanESM2,rcp45,2018,-22.4,-25.3,-20.2
High,CanESM2,rcp45,2019,32.3,29.1,35.7
High,CanESM2,rcp45,2020,5.3,2.6,7.4
High,CanESM2,rcp45,2021,7.8,6,10.1
High,CanESM2,rcp45,2022,23.4,19.5,27
High,CanESM2,rcp45,2023,-9.7,-13.1,-6.5
High,CanESM2,rcp45,2024,-27.1,-30.3,-24.5
High,CanESM2,rcp45,2025,28.6,24.6,32.5
High,CanESM2,rcp45,2026,-9.5,-13.4,-5.7
High,CanESM2,rcp45,2027,-33.8,-36.5,-31.1
High,CanESM2,rcp45,2028,-9.4,-13.3,-6.5
High,CanESM2,rcp45,2029,9.3,5.8,12.5
High,CanESM2,rcp45,2030,8.2,5.5,11
High,CanESM2,rcp45,2031,23.1,19.7,26.3
High,CanESM2,rcp45,2032,-48.6,-52.1,-45.7
High,CanESM2,rcp45,2033,-25.5,-27.7,-23.1
High,CanESM2,rcp45,2034,13.5,10.2,15.9
High,CanESM2,rcp45,2035,-45.2,-48.3,-42.4
High,CanESM2,rcp45,2036,-0.8,-3.9,2
High,CanESM2,rcp45,2037,-42.1,-45.2,-39.4
High,CanESM2,rcp45,2038,-5.3,-8.6,-3.3
High,CanESM2,rcp45,2039,6.3,2.2,10.1
High,CanESM2,rcp45,2040,17.5,14.8,20.3
High,CanESM2,rcp45,2041,45.4,41.4,48.5
High,CanESM2,rcp45,2042,9.9,7.2,13.5
High,CanESM2,rcp45,2043,15.6,13.2,18.5
High,CanESM2,rcp45,2044,-19.6,-22.4,-16
High,CanESM2,rcp45,2045,-19.3,-24.1,-15.2
High,CanESM2,rcp45,2046,-33.2,-37.5,-30.1
High,CanESM2,rcp45,2047,8.6,5,12.8
High,CanESM2,rcp45,2048,-24.6,-28,-21.2
High,CanESM2,rcp45,2049,-17.7,-20.8,-14.2
High,CanESM2,rcp45,2050,-25.8,-29.1,-21.7
High,CanESM2,rcp45,2051,-23.9,-27.6,-20.3
High,CanESM2,rcp45,2052,0.7,-3.1,3.9
High,CanESM2,rcp45,2053,-21,-24.3,-17
High,CanESM2,rcp45,2054,-1.4,-5.1,1.8
High,CanESM2,rcp45,2055,38.4,34.8,42.8
