LUC,GCM,RCP,Timestep,StockGroup,Ecosystem,Mean,Lower,Upper
BAU,MIROC5,rcp85,2024,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2024,DOM,Yes,721.4,590.4,874.5
BAU,MIROC5,rcp85,2024,Live,No,0.6,0.5,0.7
BAU,MIROC5,rcp85,2024,Live,Yes,1283.3,1089.8,1443.4
BAU,MIROC5,rcp85,2024,Soil,No,20.8,18.4,23.1
BAU,MIROC5,rcp85,2024,Soil,Yes,2558.6,2548.5,2570
BAU,MIROC5,rcp85,2025,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2025,DOM,Yes,706.3,578.9,853.5
BAU,MIROC5,rcp85,2025,Live,No,0.6,0.5,0.7
BAU,MIROC5,rcp85,2025,Live,Yes,1292.2,1099,1457.1
BAU,MIROC5,rcp85,2025,Soil,No,21.6,18.9,24.1
BAU,MIROC5,rcp85,2025,Soil,Yes,2559.1,2548.2,2572.3
BAU,MIROC5,rcp85,2026,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2026,DOM,Yes,701.3,578.8,845.4
BAU,MIROC5,rcp85,2026,Live,No,0.7,0.6,0.8
BAU,MIROC5,rcp85,2026,Live,Yes,1322.6,1124.7,1489.6
BAU,MIROC5,rcp85,2026,Soil,No,22.6,19.7,25.2
BAU,MIROC5,rcp85,2026,Soil,Yes,2557.8,2547.1,2572.3
BAU,MIROC5,rcp85,2027,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2027,DOM,Yes,710.9,587.9,848.5
BAU,MIROC5,rcp85,2027,Live,No,0.7,0.6,0.8
BAU,MIROC5,rcp85,2027,Live,Yes,1317,1119.2,1492.2
BAU,MIROC5,rcp85,2027,Soil,No,23.5,20.6,26.2
BAU,MIROC5,rcp85,2027,Soil,Yes,2558.5,2548.2,2572.8
BAU,MIROC5,rcp85,2028,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2028,DOM,Yes,707.1,586.6,838.8
BAU,MIROC5,rcp85,2028,Live,No,0.7,0.6,0.8
BAU,MIROC5,rcp85,2028,Live,Yes,1292.6,1096.3,1466.8
BAU,MIROC5,rcp85,2028,Soil,No,24.5,21.7,27.1
BAU,MIROC5,rcp85,2028,Soil,Yes,2559.8,2549.7,2573.2
BAU,MIROC5,rcp85,2029,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2029,DOM,Yes,701.4,582.7,830.6
BAU,MIROC5,rcp85,2029,Live,No,0.7,0.6,0.8
BAU,MIROC5,rcp85,2029,Live,Yes,1256.7,1060.8,1431.1
BAU,MIROC5,rcp85,2029,Soil,No,25.3,22.5,28
BAU,MIROC5,rcp85,2029,Soil,Yes,2558.3,2548.8,2571.3
BAU,MIROC5,rcp85,2030,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2030,DOM,Yes,685.5,568.3,813.1
BAU,MIROC5,rcp85,2030,Live,No,0.8,0.7,0.9
BAU,MIROC5,rcp85,2030,Live,Yes,1272.4,1075,1449.2
BAU,MIROC5,rcp85,2030,Soil,No,26.2,23.2,29.3
BAU,MIROC5,rcp85,2030,Soil,Yes,2553.9,2544.1,2566.7
BAU,MIROC5,rcp85,2031,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2031,DOM,Yes,677.6,563.4,802.2
BAU,MIROC5,rcp85,2031,Live,No,0.8,0.7,0.9
BAU,MIROC5,rcp85,2031,Live,Yes,1257.4,1059,1437.8
BAU,MIROC5,rcp85,2031,Soil,No,27.1,23.7,30.1
BAU,MIROC5,rcp85,2031,Soil,Yes,2549.3,2539.5,2561.6
BAU,MIROC5,rcp85,2032,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2032,DOM,Yes,669.9,559.5,791.4
BAU,MIROC5,rcp85,2032,Live,No,0.8,0.7,0.9
BAU,MIROC5,rcp85,2032,Live,Yes,1260.9,1063.6,1441.5
BAU,MIROC5,rcp85,2032,Soil,No,28,24.7,31.3
BAU,MIROC5,rcp85,2032,Soil,Yes,2543.6,2533.6,2555.8
BAU,MIROC5,rcp85,2033,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2033,DOM,Yes,662.6,554,781.1
BAU,MIROC5,rcp85,2033,Live,No,0.8,0.7,1
BAU,MIROC5,rcp85,2033,Live,Yes,1287.8,1092,1466.7
BAU,MIROC5,rcp85,2033,Soil,No,28.9,25.5,31.8
BAU,MIROC5,rcp85,2033,Soil,Yes,2538.3,2528.2,2549.9
BAU,MIROC5,rcp85,2034,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2034,DOM,Yes,656.3,550.8,771.3
BAU,MIROC5,rcp85,2034,Live,No,0.9,0.7,1
BAU,MIROC5,rcp85,2034,Live,Yes,1285.4,1091,1462
BAU,MIROC5,rcp85,2034,Soil,No,29.8,26.2,32.6
BAU,MIROC5,rcp85,2034,Soil,Yes,2535.1,2525.7,2546.1
BAU,MIROC5,rcp85,2035,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2035,DOM,Yes,643.8,542.5,756.8
BAU,MIROC5,rcp85,2035,Live,No,0.9,0.7,1
BAU,MIROC5,rcp85,2035,Live,Yes,1291.5,1097.1,1467.2
BAU,MIROC5,rcp85,2035,Soil,No,30.6,26.9,33.7
BAU,MIROC5,rcp85,2035,Soil,Yes,2531.4,2522.2,2541.6
BAU,MIROC5,rcp85,2036,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2036,DOM,Yes,628.3,528.5,737.8
BAU,MIROC5,rcp85,2036,Live,No,0.9,0.8,1
BAU,MIROC5,rcp85,2036,Live,Yes,1296.7,1106.8,1472
BAU,MIROC5,rcp85,2036,Soil,No,31.5,27.6,34.5
BAU,MIROC5,rcp85,2036,Soil,Yes,2526.7,2518.2,2536.4
BAU,MIROC5,rcp85,2037,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2037,DOM,Yes,623.7,526.6,729.6
BAU,MIROC5,rcp85,2037,Live,No,0.9,0.8,1
BAU,MIROC5,rcp85,2037,Live,Yes,1306,1120.5,1477.3
BAU,MIROC5,rcp85,2037,Soil,No,32.5,28.6,35.8
BAU,MIROC5,rcp85,2037,Soil,Yes,2520.3,2512.1,2529.4
BAU,MIROC5,rcp85,2038,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2038,DOM,Yes,611.9,514.9,715.2
BAU,MIROC5,rcp85,2038,Live,No,1,0.8,1.1
BAU,MIROC5,rcp85,2038,Live,Yes,1286.9,1102.5,1455.1
BAU,MIROC5,rcp85,2038,Soil,No,33.4,29.7,36.9
BAU,MIROC5,rcp85,2038,Soil,Yes,2515.3,2506.4,2524.8
BAU,MIROC5,rcp85,2039,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2039,DOM,Yes,609.2,515.8,708.4
BAU,MIROC5,rcp85,2039,Live,No,1,0.9,1.1
BAU,MIROC5,rcp85,2039,Live,Yes,1344.8,1166.8,1508.4
BAU,MIROC5,rcp85,2039,Soil,No,34.3,30.7,37.8
BAU,MIROC5,rcp85,2039,Soil,Yes,2507.3,2498.6,2516.1
BAU,MIROC5,rcp85,2040,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2040,DOM,Yes,608.7,518,703.4
BAU,MIROC5,rcp85,2040,Live,No,1,0.9,1.1
BAU,MIROC5,rcp85,2040,Live,Yes,1314.7,1147.2,1476.3
BAU,MIROC5,rcp85,2040,Soil,No,35.1,31.3,39.1
BAU,MIROC5,rcp85,2040,Soil,Yes,2504.5,2496,2513.6
BAU,MIROC5,rcp85,2041,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2041,DOM,Yes,604.5,519.5,691.7
BAU,MIROC5,rcp85,2041,Live,No,1,0.9,1.2
BAU,MIROC5,rcp85,2041,Live,Yes,1339,1180.2,1495.3
BAU,MIROC5,rcp85,2041,Soil,No,36,31.8,39.7
BAU,MIROC5,rcp85,2041,Soil,Yes,2498.7,2490.4,2507.7
BAU,MIROC5,rcp85,2042,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2042,DOM,Yes,600.9,520.4,685.4
BAU,MIROC5,rcp85,2042,Live,No,1.1,0.9,1.2
BAU,MIROC5,rcp85,2042,Live,Yes,1344.4,1193,1495.2
BAU,MIROC5,rcp85,2042,Soil,No,36.9,33.1,41
BAU,MIROC5,rcp85,2042,Soil,Yes,2495.1,2486.3,2503.7
BAU,MIROC5,rcp85,2043,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2043,DOM,Yes,589.4,512.9,669.8
BAU,MIROC5,rcp85,2043,Live,No,1.1,0.9,1.3
BAU,MIROC5,rcp85,2043,Live,Yes,1390.4,1246,1536.5
BAU,MIROC5,rcp85,2043,Soil,No,37.8,33.8,41.8
BAU,MIROC5,rcp85,2043,Soil,Yes,2491.5,2482.8,2499.8
BAU,MIROC5,rcp85,2044,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2044,DOM,Yes,581,506.7,655.8
BAU,MIROC5,rcp85,2044,Live,No,1.1,1,1.3
BAU,MIROC5,rcp85,2044,Live,Yes,1340.2,1202.1,1483.6
BAU,MIROC5,rcp85,2044,Soil,No,38.7,34.7,42.8
BAU,MIROC5,rcp85,2044,Soil,Yes,2490.6,2481.3,2498.4
BAU,MIROC5,rcp85,2045,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2045,DOM,Yes,574.4,503.7,643.2
BAU,MIROC5,rcp85,2045,Live,No,1.2,1,1.3
BAU,MIROC5,rcp85,2045,Live,Yes,1330.1,1197.9,1470
BAU,MIROC5,rcp85,2045,Soil,No,39.6,35.6,43.4
BAU,MIROC5,rcp85,2045,Soil,Yes,2483.7,2475.1,2491.4
BAU,MIROC5,rcp85,2046,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2046,DOM,Yes,563.2,495.6,626.7
BAU,MIROC5,rcp85,2046,Live,No,1.2,1,1.3
BAU,MIROC5,rcp85,2046,Live,Yes,1321.6,1196.2,1459.7
BAU,MIROC5,rcp85,2046,Soil,No,40.5,36.3,44.2
BAU,MIROC5,rcp85,2046,Soil,Yes,2476.9,2468.3,2485
BAU,MIROC5,rcp85,2047,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2047,DOM,Yes,558.8,496.1,618.1
BAU,MIROC5,rcp85,2047,Live,No,1.2,1,1.3
BAU,MIROC5,rcp85,2047,Live,Yes,1313.3,1192.1,1445
BAU,MIROC5,rcp85,2047,Soil,No,41.3,36.9,45.2
BAU,MIROC5,rcp85,2047,Soil,Yes,2469.1,2459.8,2477.5
BAU,MIROC5,rcp85,2048,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2048,DOM,Yes,554.2,494.1,612.7
BAU,MIROC5,rcp85,2048,Live,No,1.2,1,1.4
BAU,MIROC5,rcp85,2048,Live,Yes,1324.5,1205.9,1452.8
BAU,MIROC5,rcp85,2048,Soil,No,42.1,37.8,46.4
BAU,MIROC5,rcp85,2048,Soil,Yes,2461.8,2452.3,2471.2
BAU,MIROC5,rcp85,2049,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2049,DOM,Yes,547.4,491.9,602.1
BAU,MIROC5,rcp85,2049,Live,No,1.2,1.1,1.4
BAU,MIROC5,rcp85,2049,Live,Yes,1338.3,1223.7,1460.4
BAU,MIROC5,rcp85,2049,Soil,No,43,38.6,47
BAU,MIROC5,rcp85,2049,Soil,Yes,2455.9,2445.6,2465.7
BAU,MIROC5,rcp85,2050,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2050,DOM,Yes,538.9,486.3,591.1
BAU,MIROC5,rcp85,2050,Live,No,1.3,1.1,1.4
BAU,MIROC5,rcp85,2050,Live,Yes,1343.4,1233.2,1462.1
BAU,MIROC5,rcp85,2050,Soil,No,43.8,39.6,47.9
BAU,MIROC5,rcp85,2050,Soil,Yes,2451.2,2441,2461.3
BAU,MIROC5,rcp85,2051,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2051,DOM,Yes,550.2,500.4,605.1
BAU,MIROC5,rcp85,2051,Live,No,1.3,1.1,1.4
BAU,MIROC5,rcp85,2051,Live,Yes,1319.2,1210.8,1431.5
BAU,MIROC5,rcp85,2051,Soil,No,44.7,40.3,49.1
BAU,MIROC5,rcp85,2051,Soil,Yes,2446.1,2435.7,2457.1
BAU,MIROC5,rcp85,2052,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2052,DOM,Yes,557.3,511.2,604.5
BAU,MIROC5,rcp85,2052,Live,No,1.3,1.1,1.5
BAU,MIROC5,rcp85,2052,Live,Yes,1281.5,1174,1386.1
BAU,MIROC5,rcp85,2052,Soil,No,45.5,41.3,50.4
BAU,MIROC5,rcp85,2052,Soil,Yes,2440.7,2430.3,2451.6
BAU,MIROC5,rcp85,2053,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2053,DOM,Yes,579.4,527.4,630.5
BAU,MIROC5,rcp85,2053,Live,No,1.3,1.2,1.5
BAU,MIROC5,rcp85,2053,Live,Yes,1234.2,1124.6,1348.2
BAU,MIROC5,rcp85,2053,Soil,No,46.4,42.2,51.2
BAU,MIROC5,rcp85,2053,Soil,Yes,2433.5,2422.7,2445.2
BAU,MIROC5,rcp85,2054,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2054,DOM,Yes,577.5,528.4,625.3
BAU,MIROC5,rcp85,2054,Live,No,1.4,1.2,1.5
BAU,MIROC5,rcp85,2054,Live,Yes,1218.3,1110.1,1334.1
BAU,MIROC5,rcp85,2054,Soil,No,47.2,42.8,51.7
BAU,MIROC5,rcp85,2054,Soil,Yes,2424.3,2413.3,2436.3
BAU,MIROC5,rcp85,2055,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2055,DOM,Yes,565.9,518.6,613.7
BAU,MIROC5,rcp85,2055,Live,No,1.4,1.2,1.5
BAU,MIROC5,rcp85,2055,Live,Yes,1279.5,1173.1,1393.6
BAU,MIROC5,rcp85,2055,Soil,No,48.1,43.6,52.6
BAU,MIROC5,rcp85,2055,Soil,Yes,2415.4,2403.9,2427.3
BAU,MIROC5,rcp85,2056,DOM,No,0.1,0.1,0.1
BAU,MIROC5,rcp85,2056,DOM,Yes,573.9,529.1,620.8
BAU,MIROC5,rcp85,2056,Live,No,1.4,1.2,1.6
BAU,MIROC5,rcp85,2056,Live,Yes,1312.6,1210,1423.2
BAU,MIROC5,rcp85,2056,Soil,No,48.9,44.1,53.5
BAU,MIROC5,rcp85,2056,Soil,Yes,2410.8,2398.3,2423.5
BAU,MIROC5,rcp85,2057,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2057,DOM,Yes,578.6,531,618.9
BAU,MIROC5,rcp85,2057,Live,No,1.4,1.2,1.6
BAU,MIROC5,rcp85,2057,Live,Yes,1246.6,1147.1,1346.8
BAU,MIROC5,rcp85,2057,Soil,No,49.8,44.8,54.1
BAU,MIROC5,rcp85,2057,Soil,Yes,2410.1,2397.5,2423.1
BAU,MIROC5,rcp85,2058,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2058,DOM,Yes,577.9,529.8,617.6
BAU,MIROC5,rcp85,2058,Live,No,1.5,1.3,1.6
BAU,MIROC5,rcp85,2058,Live,Yes,1204.6,1110.4,1301.6
BAU,MIROC5,rcp85,2058,Soil,No,50.6,45.6,54.8
BAU,MIROC5,rcp85,2058,Soil,Yes,2403.5,2390.5,2417.2
BAU,MIROC5,rcp85,2059,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2059,DOM,Yes,587.1,541.7,634.7
BAU,MIROC5,rcp85,2059,Live,No,1.5,1.3,1.6
BAU,MIROC5,rcp85,2059,Live,Yes,1158.6,1069.1,1247.5
BAU,MIROC5,rcp85,2059,Soil,No,51.4,46.2,55.7
BAU,MIROC5,rcp85,2059,Soil,Yes,2395,2382,2408.5
BAU,MIROC5,rcp85,2060,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2060,DOM,Yes,577.4,533.3,623.4
BAU,MIROC5,rcp85,2060,Live,No,1.5,1.3,1.7
BAU,MIROC5,rcp85,2060,Live,Yes,1183.2,1095.8,1270.4
BAU,MIROC5,rcp85,2060,Soil,No,52.2,47.1,56.4
BAU,MIROC5,rcp85,2060,Soil,Yes,2384.9,2371.9,2398.2
BAU,MIROC5,rcp85,2061,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2061,DOM,Yes,567.2,525.6,610.5
BAU,MIROC5,rcp85,2061,Live,No,1.5,1.3,1.7
BAU,MIROC5,rcp85,2061,Live,Yes,1190.3,1103.6,1275
BAU,MIROC5,rcp85,2061,Soil,No,53,47.7,57.4
BAU,MIROC5,rcp85,2061,Soil,Yes,2377.6,2364.4,2391
BAU,MIROC5,rcp85,2062,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2062,DOM,Yes,551.8,511.6,593.2
BAU,MIROC5,rcp85,2062,Live,No,1.5,1.4,1.7
BAU,MIROC5,rcp85,2062,Live,Yes,1206.6,1119.3,1291.7
BAU,MIROC5,rcp85,2062,Soil,No,53.8,48.6,58.2
BAU,MIROC5,rcp85,2062,Soil,Yes,2370.4,2356.8,2383.2
BAU,MIROC5,rcp85,2063,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2063,DOM,Yes,547.9,509.2,588.4
BAU,MIROC5,rcp85,2063,Live,No,1.6,1.4,1.7
BAU,MIROC5,rcp85,2063,Live,Yes,1259.5,1172.5,1344
BAU,MIROC5,rcp85,2063,Soil,No,54.7,49.3,59.2
BAU,MIROC5,rcp85,2063,Soil,Yes,2362.7,2348.7,2375.6
BAU,MIROC5,rcp85,2064,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2064,DOM,Yes,547.5,510.4,588
BAU,MIROC5,rcp85,2064,Live,No,1.6,1.4,1.8
BAU,MIROC5,rcp85,2064,Live,Yes,1231.3,1148.2,1315.7
BAU,MIROC5,rcp85,2064,Soil,No,55.5,50.4,60.1
BAU,MIROC5,rcp85,2064,Soil,Yes,2359.2,2346,2372.1
BAU,MIROC5,rcp85,2065,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2065,DOM,Yes,582.3,529.2,643.1
BAU,MIROC5,rcp85,2065,Live,No,1.6,1.4,1.8
BAU,MIROC5,rcp85,2065,Live,Yes,1193.9,1089.4,1286.3
BAU,MIROC5,rcp85,2065,Soil,No,56.3,51.1,60.8
BAU,MIROC5,rcp85,2065,Soil,Yes,2352.8,2340.3,2365.3
BAU,MIROC5,rcp85,2066,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2066,DOM,Yes,585.7,535.3,642.2
BAU,MIROC5,rcp85,2066,Live,No,1.6,1.4,1.8
BAU,MIROC5,rcp85,2066,Live,Yes,1123.5,1022.4,1214.9
BAU,MIROC5,rcp85,2066,Soil,No,57.1,51.7,61.9
BAU,MIROC5,rcp85,2066,Soil,Yes,2346.3,2333.7,2358.7
BAU,MIROC5,rcp85,2067,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2067,DOM,Yes,574.1,525,630.1
BAU,MIROC5,rcp85,2067,Live,No,1.7,1.5,1.9
BAU,MIROC5,rcp85,2067,Live,Yes,1151.3,1050.1,1240.8
BAU,MIROC5,rcp85,2067,Soil,No,57.9,52.1,62.6
BAU,MIROC5,rcp85,2067,Soil,Yes,2336.2,2323.9,2349
BAU,MIROC5,rcp85,2068,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2068,DOM,Yes,564.9,515.7,619.1
BAU,MIROC5,rcp85,2068,Live,No,1.7,1.5,1.9
BAU,MIROC5,rcp85,2068,Live,Yes,1210.8,1110.7,1301.3
BAU,MIROC5,rcp85,2068,Soil,No,58.7,53,63.3
BAU,MIROC5,rcp85,2068,Soil,Yes,2328.5,2316.8,2340.9
BAU,MIROC5,rcp85,2069,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2069,DOM,Yes,562.3,514.3,615.2
BAU,MIROC5,rcp85,2069,Live,No,1.7,1.5,1.9
BAU,MIROC5,rcp85,2069,Live,Yes,1207.9,1107.5,1297.9
BAU,MIROC5,rcp85,2069,Soil,No,59.5,53.9,64.2
BAU,MIROC5,rcp85,2069,Soil,Yes,2324.8,2313.3,2336.2
BAU,MIROC5,rcp85,2070,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2070,DOM,Yes,556.5,512.3,610.2
BAU,MIROC5,rcp85,2070,Live,No,1.7,1.5,1.9
BAU,MIROC5,rcp85,2070,Live,Yes,1211.2,1110.6,1298.5
BAU,MIROC5,rcp85,2070,Soil,No,60.3,55,65
BAU,MIROC5,rcp85,2070,Soil,Yes,2318.6,2306.8,2330
BAU,MIROC5,rcp85,2071,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2071,DOM,Yes,551,507.4,603.3
BAU,MIROC5,rcp85,2071,Live,No,1.7,1.5,2
BAU,MIROC5,rcp85,2071,Live,Yes,1200,1100.6,1286.2
BAU,MIROC5,rcp85,2071,Soil,No,61.1,55.7,65.6
BAU,MIROC5,rcp85,2071,Soil,Yes,2312,2300.7,2322.9
BAU,MIROC5,rcp85,2072,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2072,DOM,Yes,535.9,493.9,584.9
BAU,MIROC5,rcp85,2072,Live,No,1.8,1.5,2
BAU,MIROC5,rcp85,2072,Live,Yes,1249.7,1152.5,1335.7
BAU,MIROC5,rcp85,2072,Soil,No,61.9,56.9,66.6
BAU,MIROC5,rcp85,2072,Soil,Yes,2303.9,2292,2315
BAU,MIROC5,rcp85,2073,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2073,DOM,Yes,536.9,495.4,583.2
BAU,MIROC5,rcp85,2073,Live,No,1.8,1.6,2
BAU,MIROC5,rcp85,2073,Live,Yes,1227.3,1131.7,1313.9
BAU,MIROC5,rcp85,2073,Soil,No,62.7,57.8,67.6
BAU,MIROC5,rcp85,2073,Soil,Yes,2298.3,2286.9,2309.4
BAU,MIROC5,rcp85,2074,DOM,No,0.1,0.1,0.2
BAU,MIROC5,rcp85,2074,DOM,Yes,524.9,484.4,569.3
BAU,MIROC5,rcp85,2074,Live,No,1.8,1.6,2
BAU,MIROC5,rcp85,2074,Live,Yes,1316.2,1220.1,1403.7
BAU,MIROC5,rcp85,2074,Soil,No,63.6,58.7,68
BAU,MIROC5,rcp85,2074,Soil,Yes,2290.7,2279.9,2301.5
BAU,MIROC5,rcp85,2075,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2075,DOM,Yes,519.7,479.9,561.3
BAU,MIROC5,rcp85,2075,Live,No,1.8,1.6,2.1
BAU,MIROC5,rcp85,2075,Live,Yes,1316.9,1224.4,1404.8
BAU,MIROC5,rcp85,2075,Soil,No,64.4,59.4,68.9
BAU,MIROC5,rcp85,2075,Soil,Yes,2289.3,2278.2,2300.2
BAU,MIROC5,rcp85,2076,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2076,DOM,Yes,510.2,472.1,548.8
BAU,MIROC5,rcp85,2076,Live,No,1.9,1.6,2.1
BAU,MIROC5,rcp85,2076,Live,Yes,1280.8,1189,1366.8
BAU,MIROC5,rcp85,2076,Soil,No,65.2,59.8,69.9
BAU,MIROC5,rcp85,2076,Soil,Yes,2285.6,2274.7,2296.3
BAU,MIROC5,rcp85,2077,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2077,DOM,Yes,494.9,458.7,532.1
BAU,MIROC5,rcp85,2077,Live,No,1.9,1.7,2.1
BAU,MIROC5,rcp85,2077,Live,Yes,1295.2,1206.7,1375.3
BAU,MIROC5,rcp85,2077,Soil,No,66,60.6,71
BAU,MIROC5,rcp85,2077,Soil,Yes,2277.5,2266,2287.6
BAU,MIROC5,rcp85,2078,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2078,DOM,Yes,483.7,448.9,520.3
BAU,MIROC5,rcp85,2078,Live,No,1.9,1.7,2.2
BAU,MIROC5,rcp85,2078,Live,Yes,1306.6,1220,1386.2
BAU,MIROC5,rcp85,2078,Soil,No,66.9,61.4,72.2
BAU,MIROC5,rcp85,2078,Soil,Yes,2269.4,2258,2279.1
BAU,MIROC5,rcp85,2079,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2079,DOM,Yes,474.8,441.2,510.3
BAU,MIROC5,rcp85,2079,Live,No,1.9,1.7,2.2
BAU,MIROC5,rcp85,2079,Live,Yes,1313.9,1228.6,1392.3
BAU,MIROC5,rcp85,2079,Soil,No,67.7,62.1,72.7
BAU,MIROC5,rcp85,2079,Soil,Yes,2261.3,2250.1,2270.9
BAU,MIROC5,rcp85,2080,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2080,DOM,Yes,476,443.1,510.7
BAU,MIROC5,rcp85,2080,Live,No,2,1.7,2.2
BAU,MIROC5,rcp85,2080,Live,Yes,1337.9,1255,1413.9
BAU,MIROC5,rcp85,2080,Soil,No,68.5,63,73.9
BAU,MIROC5,rcp85,2080,Soil,Yes,2253.4,2242.1,2263.2
BAU,MIROC5,rcp85,2081,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2081,DOM,Yes,466.7,435.4,498.5
BAU,MIROC5,rcp85,2081,Live,No,2,1.7,2.3
BAU,MIROC5,rcp85,2081,Live,Yes,1367.6,1287.5,1441.8
BAU,MIROC5,rcp85,2081,Soil,No,69.4,64,74.6
BAU,MIROC5,rcp85,2081,Soil,Yes,2248.5,2237.4,2258
BAU,MIROC5,rcp85,2082,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2082,DOM,Yes,465.9,431.3,498
BAU,MIROC5,rcp85,2082,Live,No,2,1.8,2.3
BAU,MIROC5,rcp85,2082,Live,Yes,1327.6,1245.4,1400.6
BAU,MIROC5,rcp85,2082,Soil,No,70.2,64.5,75.1
BAU,MIROC5,rcp85,2082,Soil,Yes,2243.5,2232.9,2252.9
BAU,MIROC5,rcp85,2083,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2083,DOM,Yes,452.3,418.3,482.7
BAU,MIROC5,rcp85,2083,Live,No,2,1.8,2.3
BAU,MIROC5,rcp85,2083,Live,Yes,1392.7,1312.3,1463.5
BAU,MIROC5,rcp85,2083,Soil,No,71,65.6,76
BAU,MIROC5,rcp85,2083,Soil,Yes,2234.8,2223.6,2244.4
BAU,MIROC5,rcp85,2084,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2084,DOM,Yes,452.8,419.4,483.3
BAU,MIROC5,rcp85,2084,Live,No,2.1,1.8,2.3
BAU,MIROC5,rcp85,2084,Live,Yes,1374,1299.5,1442.2
BAU,MIROC5,rcp85,2084,Soil,No,71.8,66.3,77
BAU,MIROC5,rcp85,2084,Soil,Yes,2230.3,2219.4,2239.4
BAU,MIROC5,rcp85,2085,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2085,DOM,Yes,453,421.7,482.6
BAU,MIROC5,rcp85,2085,Live,No,2.1,1.8,2.4
BAU,MIROC5,rcp85,2085,Live,Yes,1348.6,1277.4,1414.8
BAU,MIROC5,rcp85,2085,Soil,No,72.6,66.9,77.8
BAU,MIROC5,rcp85,2085,Soil,Yes,2224.2,2213.2,2233.8
BAU,MIROC5,rcp85,2086,DOM,No,0.2,0.1,0.2
BAU,MIROC5,rcp85,2086,DOM,Yes,441.6,413.1,470
BAU,MIROC5,rcp85,2086,Live,No,2.1,1.9,2.4
