LUC,Timestep,TransitionGroup,GroupType,Mean,Lower,Upper,Min,Max
Medium,2059,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.7413793103448276,1,4,1,7
Medium,2059,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,10.118251928020566,1,29,1,49
Medium,2059,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,2.097142857142857,1,5,1,10
Medium,2059,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.198019801980198,1,2,1,4
Medium,2059,AGRICULTURAL EXPANSION,Group,152.27625,51,230.02999999999997,35,257
Medium,2059,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.401752190237797,3,28,1,41
Medium,2059,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.235,2,27,1,35
Medium,2059,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,48.6375,12,74,5,84
Medium,2059,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,49.36125,13.975000000000001,75,6,86
Medium,2059,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.429824561403509,2,23,1,31
Medium,2059,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.606516290726818,2,23.090000000000032,1,31
Medium,2059,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.592641261498029,1,10,1,13
Medium,2059,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.4714285714285715,1,9,1,12
Medium,2059,FIRE,Group,2024.04625,984,3314,552,4036
Medium,2059,FIRE: Forest,Group,1345.595,596.975,2414.749999999999,296,3212
Medium,2059,FIRE: Forest High Severity [Type],Type,137.7825,57,254.17999999999984,26,352
Medium,2059,FIRE: Forest Low Severity [Type],Type,900.56625,390.97499999999997,1621.2999999999997,191,2127
Medium,2059,FIRE: Forest Medium Severity [Type],Type,307.24625,134.9,550,74,746
Medium,2059,FIRE: Grassland,Group,371.95,122,709.03,72,1052
Medium,2059,FIRE: Grassland High Severity [Type],Type,37.25625,11,72.02999999999997,4,123
Medium,2059,FIRE: Grassland Low Severity [Type],Type,249.625,79,480.03,48,704
Medium,2059,FIRE: Grassland Medium Severity [Type],Type,85.06875,27.975,160.05999999999995,14,239
Medium,2059,FIRE: High Severity,Group,206.15375,96,344.03,58,431
Medium,2059,FIRE: Low Severity,Group,1356.04375,659.925,2226.06,356,2696
Medium,2059,FIRE: Medium Severity,Group,461.84875,218.95000000000002,755,130,909
Medium,2059,FIRE: Shrubland,Group,306.50125,106,667.2399999999998,61,1163
Medium,2059,FIRE: Shrubland High Severity [Type],Type,31.115,9,70.02999999999997,5,128
Medium,2059,FIRE: Shrubland Low Severity [Type],Type,205.8525,68,448,33,787
Medium,2059,FIRE: Shrubland Medium Severity [Type],Type,69.53375,24,157,11,248
Medium,2059,HARVEST,Group,724.06625,254.875,1118,221,1233
Medium,2059,INSECTS,Group,8187.391468005018,1156.6000000000001,20904.800000000003,66,28925
Medium,2059,INSECTS: High Severity [Type],Type,761.4601542416452,20.425,3507.5799999999954,3,5449
Medium,2059,INSECTS: Low Severity [Type],Type,7150.723294723295,1122.2000000000003,17112.72,168,24441
Medium,2059,INSECTS: Medium Severity [Type],Type,437.3814432989691,17.375,1760,2,2569
Medium,2059,MANAGEMENT: Forest Clearcut [Type],Type,409.2325,160,632.0899999999999,135,678
Medium,2059,MANAGEMENT: Forest Thinning [Type],Type,314.83375,92.94999999999999,513.03,69,555
Medium,2059,MANAGEMENT: Orchard Removal [Type],Type,456.8,186.97500000000002,750.06,153,851
Medium,2059,URBANIZATION,Group,100.355,82,119,70,130
Medium,2059,URBANIZATION: Annual->Developed [Type],Type,25.39125,17,35,10,44
Medium,2059,URBANIZATION: Forest->Developed [Type],Type,13.25625,6,20,4,26
Medium,2059,URBANIZATION: Grassland->Developed [Type],Type,22.48,14,32,10,39
Medium,2059,URBANIZATION: Perennial->Developed [Type],Type,16.80125,9.975000000000001,26,6,35
Medium,2059,URBANIZATION: Shrubland->Developed [Type],Type,21.49875,13,30,10,34
Medium,2059,URBANIZATION: Wetland->Developed [Type],Type,1.5458333333333334,1,3,1,5
Medium,2060,AGRICULTURAL CHANGE,Group,107.44625,54,161,43,187
Medium,2060,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100.88875,48.975,157,38,176
Medium,2060,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.6658195679796695,1,16,1,24
Medium,2060,AGRICULTURAL CONTRACTION,Group,124.42625,68,232,55,260
Medium,2060,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,12.31125,3,25,1,34
Medium,2060,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,77.6325,29,152,20,178
Medium,2060,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,10.328732747804265,2,23,1,29
Medium,2060,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,11.101376720901126,3,21,1,32
Medium,2060,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.7991452991452992,1,5,1,8
Medium,2060,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,10.556687898089171,1,31,1,43
Medium,2060,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,2.0535055350553506,1,5,1,7
Medium,2060,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.2039800995024876,1,2,1,3
Medium,2060,AGRICULTURAL EXPANSION,Group,150.52875,54,228.02999999999997,39,250
Medium,2060,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.05125,2,28,1,36
Medium,2060,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.24875,2,28,1,36
Medium,2060,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,48.4825,14,74,6,88
Medium,2060,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,48.70875,14,73,6,83
Medium,2060,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.090112640801001,2,21,1,29
Medium,2060,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.082706766917294,2,22.090000000000032,1,32
Medium,2060,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.477124183006536,1,10,1,15
Medium,2060,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.751928020565552,1,10,1,14
Medium,2060,FIRE,Group,1963.3258145363409,757,4196,417,4973
Medium,2060,FIRE: Forest,Group,1290.2275,445.925,2948.1499999999996,175,3577
Medium,2060,FIRE: Forest High Severity [Type],Type,130.735,46.975,292.05999999999995,20,383
Medium,2060,FIRE: Forest Low Severity [Type],Type,864.86125,299.925,1970.09,117,2371
Medium,2060,FIRE: Forest Medium Severity [Type],Type,294.63125,98.95000000000002,673,38,836
Medium,2060,FIRE: Grassland,Group,364.21375,93.95,816.03,43,1184
Medium,2060,FIRE: Grassland High Severity [Type],Type,37.18625,9,87.02999999999997,1,121
Medium,2060,FIRE: Grassland Low Severity [Type],Type,244.0225,61,552.0899999999999,27,812
Medium,2060,FIRE: Grassland Medium Severity [Type],Type,83.005,19,185,8,260
Medium,2060,FIRE: High Severity,Group,199.0175,75.975,419.1199999999999,45,523
Medium,2060,FIRE: Low Severity,Group,1314.0100125156446,513.9499999999999,2814.199999999999,272,3319
Medium,2060,FIRE: Medium Severity,Group,447.7425,169.975,943.03,94,1165
Medium,2060,FIRE: Shrubland,Group,307.89625,91.975,632.0899999999999,46,1094
Medium,2060,FIRE: Shrubland High Severity [Type],Type,31.09625,8,68,3,112
Medium,2060,FIRE: Shrubland Low Severity [Type],Type,206.69375,63,426.26999999999975,32,730
Medium,2060,FIRE: Shrubland Medium Severity [Type],Type,70.10625,19.975,149.08999999999992,9,252
Medium,2060,HARVEST,Group,734.0575,364.925,1130.03,220,1211
Medium,2060,INSECTS,Group,6931.722152690863,514.95,18731.96,10,26406
Medium,2060,INSECTS: High Severity [Type],Type,578.2659846547315,11.525000000000002,2752.8399999999992,2,5130
Medium,2060,INSECTS: Low Severity [Type],Type,6161.487773487774,702.2,15904.480000000003,204,22208
Medium,2060,INSECTS: Medium Severity [Type],Type,342.6533505154639,10,1666,2,2259
Medium,2060,MANAGEMENT: Forest Clearcut [Type],Type,413.53875,211.95,638.03,138,700
Medium,2060,MANAGEMENT: Forest Thinning [Type],Type,320.51875,113.975,511,69,547
Medium,2060,MANAGEMENT: Orchard Removal [Type],Type,458.15125,185.975,754.2099999999998,149,891
Medium,2060,URBANIZATION,Group,101.53125,82.97500000000001,120,68,131
Medium,2060,URBANIZATION: Annual->Developed [Type],Type,25.105,16,35,11,41
Medium,2060,URBANIZATION: Forest->Developed [Type],Type,13.845,7,21,5,26
Medium,2060,URBANIZATION: Grassland->Developed [Type],Type,22.74375,14,32,10,37
Medium,2060,URBANIZATION: Perennial->Developed [Type],Type,16.8425,9,25,6,32
Medium,2060,URBANIZATION: Shrubland->Developed [Type],Type,22.13875,13.975000000000001,31,9,37
Medium,2060,URBANIZATION: Wetland->Developed [Type],Type,1.5121412803532008,1,3,1,5
Medium,2061,AGRICULTURAL CHANGE,Group,108.56125,55,163.02999999999997,39,185
Medium,2061,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,101.8575,50,155,37,181
Medium,2061,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.875641025641026,1,18,1,22
Medium,2061,AGRICULTURAL CONTRACTION,Group,124.98,67,235.02999999999997,55,266
Medium,2061,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,12.572145545796738,3,28,1,35
Medium,2061,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,77.0025,28,151.02999999999997,19,184
Medium,2061,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,10.60529634300126,2,23,1,30
Medium,2061,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,11.220275344180225,3,21,1,30
Medium,2061,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.8709677419354838,1,5,1,7
Medium,2061,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,11.033376123234916,1,33,1,44
Medium,2061,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,2.135972461273666,1,6,1,8
Medium,2061,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.2889908256880733,1,3,1,4
Medium,2061,AGRICULTURAL EXPANSION,Group,151.655,52,229,40,254
Medium,2061,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.53375,2,27,1,35
Medium,2061,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.577694235588972,2,28,1,36
Medium,2061,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,48.135,13,75,6,84
Medium,2061,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,48.08875,12.975000000000001,73,7,85
Medium,2061,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.6825,2,23,1,29
Medium,2061,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.738693467336683,2,23,1,31
Medium,2061,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.678385416666667,1,10,1,15
Medium,2061,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.6434108527131785,1,9.809999999999945,1,14
Medium,2061,FIRE,Group,2144.2293233082705,1014.175,3374.6300000000006,676,4205
Medium,2061,FIRE: Forest,Group,1398.4725,495.65000000000003,2357.15,265,3181
Medium,2061,FIRE: Forest High Severity [Type],Type,142.19375,49,244,29,329
Medium,2061,FIRE: Forest Low Severity [Type],Type,936.76125,321.9,1577.2099999999998,179,2189
Medium,2061,FIRE: Forest Medium Severity [Type],Type,319.5175,109,541,57,666
Medium,2061,FIRE: Grassland,Group,418.6075,145.975,807.06,68,1216
Medium,2061,FIRE: Grassland High Severity [Type],Type,42.905,13,86,6,139
Medium,2061,FIRE: Grassland Low Severity [Type],Type,279.93375,99,521.2699999999998,43,827
Medium,2061,FIRE: Grassland Medium Severity [Type],Type,95.76875,31.975,187,15,255
Medium,2061,FIRE: High Severity,Group,218.10875,101,350.05999999999995,66,423
Medium,2061,FIRE: Low Severity,Group,1436.525657071339,673.7,2251.12,446,2838
Medium,2061,FIRE: Medium Severity,Group,490.80875,232.975,773.03,158,950
Medium,2061,FIRE: Shrubland,Group,329.36875,132.95,591.03,69,820
Medium,2061,FIRE: Shrubland High Severity [Type],Type,33.01,11,62,6,81
Medium,2061,FIRE: Shrubland Low Severity [Type],Type,220.83625,89,388.05999999999995,46,565
Medium,2061,FIRE: Shrubland Medium Severity [Type],Type,75.5225,29,139.02999999999997,15,181
Medium,2061,HARVEST,Group,724.95,256.95,1122.09,223,1205
Medium,2061,INSECTS,Group,6054.042606516291,623.575,16074.800000000003,21,25592
Medium,2061,INSECTS: High Severity [Type],Type,452.4137055837563,5,2942.009999999998,1,4438
Medium,2061,INSECTS: Low Severity [Type],Type,5517.075544174136,713,14285.000000000005,41,21860
Medium,2061,INSECTS: Medium Severity [Type],Type,248.66155810983398,4,1470.7999999999993,1,2328
Medium,2061,MANAGEMENT: Forest Clearcut [Type],Type,408.54375,162.97500000000002,633,129,692
Medium,2061,MANAGEMENT: Forest Thinning [Type],Type,316.40625,97.95,511.0899999999999,78,560
Medium,2061,MANAGEMENT: Orchard Removal [Type],Type,456.72625,186.95000000000002,743.03,138,835
Medium,2061,URBANIZATION,Group,101.08375,82,119,69,129
Medium,2061,URBANIZATION: Annual->Developed [Type],Type,25.34,15,35,11,43
Medium,2061,URBANIZATION: Forest->Developed [Type],Type,13.31625,6,20,4,27
Medium,2061,URBANIZATION: Grassland->Developed [Type],Type,22.3925,13,31,8,38
Medium,2061,URBANIZATION: Perennial->Developed [Type],Type,17.17,9.975000000000001,25,4,30
Medium,2061,URBANIZATION: Shrubland->Developed [Type],Type,21.9925,13,31,9,39
Medium,2061,URBANIZATION: Wetland->Developed [Type],Type,1.488272921108742,1,3,1,4
Medium,2062,AGRICULTURAL CHANGE,Group,106.2625,55.975,160.02999999999997,42,180
Medium,2062,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,100,51,155,34,168
Medium,2062,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.4728682170542635,1,15,1,22
Medium,2062,AGRICULTURAL CONTRACTION,Group,124.41125,64.975,236,50,256
Medium,2062,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,12.650375939849624,2,27,1,35
Medium,2062,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,77.40375,28.975,153,19,177
Medium,2062,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,10.772215269086358,2,24,1,32
Medium,2062,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,11.4725,3,23,1,31
Medium,2062,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.7663157894736843,1,4.779999999999973,1,8
Medium,2062,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,9.49807938540333,1,28,1,40
Medium,2062,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,2.1594982078853047,1,6,1,9
Medium,2062,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.2054794520547945,1,2,1,4
Medium,2062,AGRICULTURAL EXPANSION,Group,153.31375,50,232.05999999999995,43,255
Medium,2062,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.6875,3,27,1,38
Medium,2062,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,13.032540675844807,2.950000000000003,29,1,36
Medium,2062,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,48.81625,12,75,2,89
Medium,2062,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,48.91375,13,76,8,82
Medium,2062,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.485607008760951,2.950000000000003,22,1,26
Medium,2062,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.84875,2,24,1,33
Medium,2062,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.508365508365508,1,9,1,13
Medium,2062,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.354166666666667,1,9,1,14
Medium,2062,FIRE,Group,3117.325406758448,1573.75,4651.939999999998,1034,5642
Medium,2062,FIRE: Forest,Group,2255.1791979949876,1072.875,3553.3000000000025,645,4427
Medium,2062,FIRE: Forest High Severity [Type],Type,229.555,106,365.03,53,435
Medium,2062,FIRE: Forest Low Severity [Type],Type,1510.9475,723.975,2394.18,447,2959
Medium,2062,FIRE: Forest Medium Severity [Type],Type,516.24625,243.925,810,145,1047
Medium,2062,FIRE: Grassland,Group,478.4375,181.925,910.2099999999998,92,1415
Medium,2062,FIRE: Grassland High Severity [Type],Type,48.67375,17,98.02999999999997,9,157
Medium,2062,FIRE: Grassland Low Severity [Type],Type,321.01875,117.975,612.2399999999998,61,940
Medium,2062,FIRE: Grassland Medium Severity [Type],Type,108.745,41.95,207.02999999999997,19,318
Medium,2062,FIRE: High Severity,Group,317.26625,165,484,93,548
Medium,2062,FIRE: Low Severity,Group,2086.419274092616,1062.8,3108.7199999999993,703,3780
Medium,2062,FIRE: Medium Severity,Group,712.005,364.8,1063.03,238,1314
Medium,2062,FIRE: Shrubland,Group,382.3825,168.975,676.7499999999993,116,1059
Medium,2062,FIRE: Shrubland High Severity [Type],Type,39.0375,15.975000000000001,73.05999999999995,9,111
Medium,2062,FIRE: Shrubland Low Severity [Type],Type,256.33125,110.97500000000001,467,82,717
Medium,2062,FIRE: Shrubland Medium Severity [Type],Type,87.01375,37.975,161.02999999999997,18,231
Medium,2062,HARVEST,Group,724.34125,253.95000000000002,1118.03,225,1194
Medium,2062,INSECTS,Group,7060.103879849812,610.25,20838.63999999998,5,30509
Medium,2062,INSECTS: High Severity [Type],Type,731.6816431322208,5,4737.6399999999985,2,7127
Medium,2062,INSECTS: Low Severity [Type],Type,6090.991082802548,740.8000000000002,16808.64,17,24752
Medium,2062,INSECTS: Medium Severity [Type],Type,372.7886597938144,4,2196.75,1,4364
Medium,2062,MANAGEMENT: Forest Clearcut [Type],Type,411.09625,165.97500000000002,633.06,139,687
Medium,2062,MANAGEMENT: Forest Thinning [Type],Type,313.245,93.975,512.03,72,549
Medium,2062,MANAGEMENT: Orchard Removal [Type],Type,482.695,195.95,766.03,168,862
Medium,2062,URBANIZATION,Group,94.57,77,114,71,130
Medium,2062,URBANIZATION: Annual->Developed [Type],Type,23.765,15,34,8,44
Medium,2062,URBANIZATION: Forest->Developed [Type],Type,12.63125,6,20,3,26
Medium,2062,URBANIZATION: Grassland->Developed [Type],Type,21.0725,13,30,8,38
Medium,2062,URBANIZATION: Perennial->Developed [Type],Type,16.095,9,24,3,31
Medium,2062,URBANIZATION: Shrubland->Developed [Type],Type,20.1925,11,29,7,36
Medium,2062,URBANIZATION: Wetland->Developed [Type],Type,1.4728506787330318,1,3,1,5
Medium,2063,AGRICULTURAL CHANGE,Group,105.995,54,161.02999999999997,38,184
Medium,2063,AGRICULTURAL CHANGE: Annual->Perennial [Type],Type,99.46625,48.975,154,37,181
Medium,2063,AGRICULTURAL CHANGE: Perennial->Annual [Type],Type,6.670498084291188,1,15,1,28
Medium,2063,AGRICULTURAL CONTRACTION,Group,125.07875,68,234.02999999999997,55,252
Medium,2063,AGRICULTURAL CONTRACTION: Annual->Forest [Type],Type,12.185,2,27,1,37
Medium,2063,AGRICULTURAL CONTRACTION: Annual->Grassland [Type],Type,78.195,28,154,19,175
Medium,2063,AGRICULTURAL CONTRACTION: Annual->Shrubland [Type],Type,10.509410288582183,2,24,1,34
Medium,2063,AGRICULTURAL CONTRACTION: Annual->Wetland [Type],Type,11.35625,3,21.029999999999973,1,29
Medium,2063,AGRICULTURAL CONTRACTION: Perennial->Forest [Type],Type,1.858649789029536,1,4.810000000000002,1,7
Medium,2063,AGRICULTURAL CONTRACTION: Perennial->Grassland [Type],Type,10.297680412371134,1,28.75,1,51
Medium,2063,AGRICULTURAL CONTRACTION: Perennial->Shrubland [Type],Type,2.1043956043956045,1,5.649999999999977,1,8
Medium,2063,AGRICULTURAL CONTRACTION: Perennial->Wetland [Type],Type,1.242152466367713,1,2.3400000000000034,1,5
Medium,2063,AGRICULTURAL EXPANSION,Group,152.59875,52.975,228,43,247
Medium,2063,AGRICULTURAL EXPANSION: Forest->Annual [Type],Type,12.585,2,27,1,37
Medium,2063,AGRICULTURAL EXPANSION: Forest->Perennial [Type],Type,12.491864831038798,3,27,1,38
Medium,2063,AGRICULTURAL EXPANSION: Grassland->Annual [Type],Type,49.00125,12,73,6,86
Medium,2063,AGRICULTURAL EXPANSION: Grassland->Perennial [Type],Type,49.31125,13,76,6,91
Medium,2063,AGRICULTURAL EXPANSION: Shrubland->Annual [Type],Type,10.435544430538172,2,22,1,30
Medium,2063,AGRICULTURAL EXPANSION: Shrubland->Perennial [Type],Type,10.051378446115288,2,22,1,27
Medium,2063,AGRICULTURAL EXPANSION: Wetland->Annual [Type],Type,4.444444444444445,1,10,1,13
Medium,2063,AGRICULTURAL EXPANSION: Wetland->Perennial [Type],Type,4.644617380025941,1,10,1,14
Medium,2063,FIRE,Group,2310.645,992.325,4246.629999999999,471,4943
Medium,2063,FIRE: Forest,Group,1597.9586983729662,574.8,3251.18,213,3663
Medium,2063,FIRE: Forest High Severity [Type],Type,161.62,61,325,18,394
Medium,2063,FIRE: Forest Low Severity [Type],Type,1072.56625,397.75,2157.139999999999,151,2489
Medium,2063,FIRE: Forest Medium Severity [Type],Type,364.925,137.775,745.2999999999997,41,851
Medium,2063,FIRE: Grassland,Group,380.3075,129.95,768.06,53,1161
Medium,2063,FIRE: Grassland High Severity [Type],Type,38.855,11,80.02999999999997,4,133
Medium,2063,FIRE: Grassland Low Severity [Type],Type,254.8625,88.925,506.03,32,768
Medium,2063,FIRE: Grassland Medium Severity [Type],Type,86.59,29.950000000000003,171.05999999999995,17,268
Medium,2063,FIRE: High Severity,Group,234.36375,100,434.05999999999995,35,523
