LUC,GCM,RCP,Timestep,Ecosystem,Mean,Lower,Upper
Low,CanESM2,rcp85,2031,No,24.8,23.9,26.1
Low,CanESM2,rcp85,2031,Yes,4509.4,4477.1,4537.9
Low,CanESM2,rcp85,2032,No,25.4,24.4,26.6
Low,CanESM2,rcp85,2032,Yes,4543,4505.4,4574.7
Low,CanESM2,rcp85,2033,No,25.9,24.9,27
Low,CanESM2,rcp85,2033,Yes,4532.5,4490.7,4565.3
Low,CanESM2,rcp85,2034,No,26.4,25.4,27.7
Low,CanESM2,rcp85,2034,Yes,4536,4493.6,4570.2
Low,CanESM2,rcp85,2035,No,26.9,25.9,28.2
Low,CanESM2,rcp85,2035,Yes,4537,4493.9,4573.4
Low,CanESM2,rcp85,2036,No,27.3,26.3,28.7
Low,CanESM2,rcp85,2036,Yes,4551,4503.7,4589.3
Low,CanESM2,rcp85,2037,No,27.7,26.6,29
Low,CanESM2,rcp85,2037,Yes,4493.1,4446.3,4530.7
Low,CanESM2,rcp85,2038,No,28.1,27,29.4
Low,CanESM2,rcp85,2038,Yes,4490.3,4444.6,4528.8
Low,CanESM2,rcp85,2039,No,28.5,27.4,29.8
Low,CanESM2,rcp85,2039,Yes,4490.9,4446.8,4533.7
Low,CanESM2,rcp85,2040,No,28.9,27.7,30.3
Low,CanESM2,rcp85,2040,Yes,4526.1,4475.6,4575.6
Low,CanESM2,rcp85,2041,No,29.2,28,30.6
Low,CanESM2,rcp85,2041,Yes,4510.1,4451.8,4562.8
Low,CanESM2,rcp85,2042,No,29.5,28.4,31
Low,CanESM2,rcp85,2042,Yes,4490.8,4432.6,4545.5
Low,CanESM2,rcp85,2043,No,29.9,28.7,31.2
Low,CanESM2,rcp85,2043,Yes,4542.3,4482.6,4599.9
Low,CanESM2,rcp85,2044,No,30.2,29,31.5
Low,CanESM2,rcp85,2044,Yes,4522.7,4461.7,4579.8
Low,CanESM2,rcp85,2045,No,30.4,29.3,31.7
Low,CanESM2,rcp85,2045,Yes,4557.8,4493.3,4617.2
Low,CanESM2,rcp85,2046,No,30.7,29.6,31.9
Low,CanESM2,rcp85,2046,Yes,4522.1,4459.8,4582.6
Low,CanESM2,rcp85,2047,No,31,29.9,32.2
Low,CanESM2,rcp85,2047,Yes,4512.5,4449.5,4574.6
Low,CanESM2,rcp85,2048,No,31.3,30.1,32.5
Low,CanESM2,rcp85,2048,Yes,4493.6,4430.6,4557.8
Low,CanESM2,rcp85,2049,No,31.5,30.4,32.7
Low,CanESM2,rcp85,2049,Yes,4465.1,4402.2,4528.2
Low,CanESM2,rcp85,2050,No,31.7,30.6,33
Low,CanESM2,rcp85,2050,Yes,4500.7,4437.6,4565.6
Low,CanESM2,rcp85,2051,No,32,30.9,33.3
Low,CanESM2,rcp85,2051,Yes,4508.7,4444.1,4575.7
Low,CanESM2,rcp85,2052,No,32.2,31.2,33.6
Low,CanESM2,rcp85,2052,Yes,4474.5,4410.9,4541.3
Low,CanESM2,rcp85,2053,No,32.5,31.5,34
Low,CanESM2,rcp85,2053,Yes,4487.5,4422.5,4557.7
Low,CanESM2,rcp85,2054,No,32.7,31.7,34.2
Low,CanESM2,rcp85,2054,Yes,4519,4452.3,4588.7
Low,CanESM2,rcp85,2055,No,32.9,31.9,34.5
Low,CanESM2,rcp85,2055,Yes,4555.1,4486.5,4623.3
Low,CanESM2,rcp85,2056,No,33.2,32.1,34.8
Low,CanESM2,rcp85,2056,Yes,4608.7,4539.7,4679.4
Low,CanESM2,rcp85,2057,No,33.4,32.3,35
Low,CanESM2,rcp85,2057,Yes,4605.7,4535.7,4675.2
Low,CanESM2,rcp85,2058,No,33.6,32.6,35.2
Low,CanESM2,rcp85,2058,Yes,4648.9,4580.2,4715.2
Low,CanESM2,rcp85,2059,No,33.9,32.9,35.4
Low,CanESM2,rcp85,2059,Yes,4717,4646.2,4783
Low,CanESM2,rcp85,2060,No,34.1,33.1,35.7
Low,CanESM2,rcp85,2060,Yes,4763.2,4690.7,4827.4
Low,CanESM2,rcp85,2061,No,34.4,33.2,35.8
Low,CanESM2,rcp85,2061,Yes,4693.7,4624.1,4759.6
Low,CanESM2,rcp85,2062,No,34.6,33.5,36
Low,CanESM2,rcp85,2062,Yes,4636.5,4565.6,4701.8
Low,CanESM2,rcp85,2063,No,34.8,33.7,36.2
Low,CanESM2,rcp85,2063,Yes,4565.9,4492.9,4629.4
Low,CanESM2,rcp85,2064,No,35,33.9,36.4
Low,CanESM2,rcp85,2064,Yes,4583.9,4509.4,4649.3
Low,CanESM2,rcp85,2065,No,35.2,34.1,36.6
Low,CanESM2,rcp85,2065,Yes,4660.3,4583.1,4728
Low,CanESM2,rcp85,2066,No,35.4,34.2,36.9
Low,CanESM2,rcp85,2066,Yes,4627.2,4548.2,4693.1
Low,CanESM2,rcp85,2067,No,35.6,34.4,37.1
Low,CanESM2,rcp85,2067,Yes,4581,4501,4647.6
Low,CanESM2,rcp85,2068,No,35.8,34.6,37.3
Low,CanESM2,rcp85,2068,Yes,4649.4,4568.6,4717.2
Low,CanESM2,rcp85,2069,No,36,34.8,37.5
Low,CanESM2,rcp85,2069,Yes,4647,4563.6,4714.1
Low,CanESM2,rcp85,2070,No,36.2,35,37.7
Low,CanESM2,rcp85,2070,Yes,4640,4558.8,4708.8
Low,CanESM2,rcp85,2071,No,36.4,35.2,38
Low,CanESM2,rcp85,2071,Yes,4640.2,4558.2,4707.6
Low,CanESM2,rcp85,2072,No,36.6,35.3,38.1
Low,CanESM2,rcp85,2072,Yes,4621.3,4540.8,4688.9
Low,CanESM2,rcp85,2073,No,36.8,35.4,38.3
Low,CanESM2,rcp85,2073,Yes,4573.1,4494.6,4640.7
Low,CanESM2,rcp85,2074,No,37,35.7,38.5
Low,CanESM2,rcp85,2074,Yes,4549.1,4471.5,4617.8
Low,CanESM2,rcp85,2075,No,37.1,35.8,38.8
Low,CanESM2,rcp85,2075,Yes,4520,4443.8,4591
Low,CanESM2,rcp85,2076,No,37.3,35.9,38.9
Low,CanESM2,rcp85,2076,Yes,4523.3,4448.9,4594.2
Low,CanESM2,rcp85,2077,No,37.4,36,39.1
Low,CanESM2,rcp85,2077,Yes,4584.3,4511,4655.1
Low,CanESM2,rcp85,2078,No,37.6,36.1,39.3
Low,CanESM2,rcp85,2078,Yes,4591.1,4519.4,4663.9
Low,CanESM2,rcp85,2079,No,37.7,36.2,39.5
Low,CanESM2,rcp85,2079,Yes,4540.4,4466.1,4613.8
Low,CanESM2,rcp85,2080,No,37.8,36.3,39.6
Low,CanESM2,rcp85,2080,Yes,4603.4,4530.1,4679
Low,CanESM2,rcp85,2081,No,38,36.4,39.7
Low,CanESM2,rcp85,2081,Yes,4662.4,4588.6,4739.2
Low,CanESM2,rcp85,2082,No,38.1,36.6,39.8
Low,CanESM2,rcp85,2082,Yes,4683.4,4608.3,4760.2
Low,CanESM2,rcp85,2083,No,38.2,36.6,40
Low,CanESM2,rcp85,2083,Yes,4607.9,4533,4687.7
Low,CanESM2,rcp85,2084,No,38.4,36.7,40.2
Low,CanESM2,rcp85,2084,Yes,4667.8,4594.3,4749.3
Low,CanESM2,rcp85,2085,No,38.5,36.8,40.4
Low,CanESM2,rcp85,2085,Yes,4687.6,4612.6,4770.2
Low,CanESM2,rcp85,2086,No,38.6,36.9,40.7
Low,CanESM2,rcp85,2086,Yes,4649.2,4574.4,4729.5
Low,CanESM2,rcp85,2087,No,38.8,37,40.8
Low,CanESM2,rcp85,2087,Yes,4576.9,4504.1,4656.1
Low,CanESM2,rcp85,2088,No,38.9,37.2,40.8
Low,CanESM2,rcp85,2088,Yes,4647.6,4571.3,4724.5
Low,CanESM2,rcp85,2089,No,39,37.2,41
Low,CanESM2,rcp85,2089,Yes,4682.7,4607.1,4760.9
Low,CanESM2,rcp85,2090,No,39.1,37.3,41
Low,CanESM2,rcp85,2090,Yes,4646.2,4573,4723.1
Low,CanESM2,rcp85,2091,No,39.3,37.4,41.1
Low,CanESM2,rcp85,2091,Yes,4635.8,4563.4,4713.4
Low,CanESM2,rcp85,2092,No,39.4,37.6,41.3
Low,CanESM2,rcp85,2092,Yes,4685,4613.1,4758.1
Low,CanESM2,rcp85,2093,No,39.5,37.7,41.3
Low,CanESM2,rcp85,2093,Yes,4637.4,4567.8,4708.6
Low,CanESM2,rcp85,2094,No,39.6,37.9,41.5
Low,CanESM2,rcp85,2094,Yes,4602.1,4532.7,4672.5
Low,CanESM2,rcp85,2095,No,39.7,38,41.7
Low,CanESM2,rcp85,2095,Yes,4598.7,4528.6,4670.2
Low,CanESM2,rcp85,2096,No,39.8,38.1,41.8
Low,CanESM2,rcp85,2096,Yes,4498.4,4427.5,4570.6
Low,CanESM2,rcp85,2097,No,40,38.2,41.9
Low,CanESM2,rcp85,2097,Yes,4484.6,4416.5,4556
Low,CanESM2,rcp85,2098,No,40.1,38.2,42
Low,CanESM2,rcp85,2098,Yes,4497.8,4432,4569.4
Low,CanESM2,rcp85,2099,No,40.2,38.4,42.1
Low,CanESM2,rcp85,2099,Yes,4520.7,4454.1,4593.3
Low,CanESM2,rcp85,2100,No,40.3,38.5,42.2
Low,CanESM2,rcp85,2100,Yes,4534.8,4468.3,4612.5
Low,CanESM2,rcp85,2101,No,40.4,38.6,42.4
Low,CanESM2,rcp85,2101,Yes,4550.5,4484.8,4627.7
Low,CNRM-CM5,rcp45,2001,No,0,0,0
Low,CNRM-CM5,rcp45,2001,Yes,4823.1,4823.1,4823.1
Low,CNRM-CM5,rcp45,2002,No,1.8,1.6,2.1
Low,CNRM-CM5,rcp45,2002,Yes,4794,4793.4,4794.7
Low,CNRM-CM5,rcp45,2003,No,2.9,2.6,3.2
Low,CNRM-CM5,rcp45,2003,Yes,4786.7,4785.8,4787.5
Low,CNRM-CM5,rcp45,2004,No,3.9,3.7,4.3
Low,CNRM-CM5,rcp45,2004,Yes,4792.9,4791.8,4793.9
Low,CNRM-CM5,rcp45,2005,No,5,4.7,5.5
Low,CNRM-CM5,rcp45,2005,Yes,4830.4,4829.1,4831.4
Low,CNRM-CM5,rcp45,2006,No,6.2,5.8,6.6
Low,CNRM-CM5,rcp45,2006,Yes,4833.8,4832.3,4835
Low,CNRM-CM5,rcp45,2007,No,7.1,6.7,7.6
Low,CNRM-CM5,rcp45,2007,Yes,4782.9,4781.2,4784.2
Low,CNRM-CM5,rcp45,2008,No,8,7.5,8.7
Low,CNRM-CM5,rcp45,2008,Yes,4753.2,4751.4,4754.7
Low,CNRM-CM5,rcp45,2009,No,8.7,8.1,9.4
Low,CNRM-CM5,rcp45,2009,Yes,4733.4,4731.7,4735.2
Low,CNRM-CM5,rcp45,2010,No,9.3,8.7,9.9
Low,CNRM-CM5,rcp45,2010,Yes,4792.9,4791.1,4794.6
Low,CNRM-CM5,rcp45,2011,No,9.7,9.1,10.4
Low,CNRM-CM5,rcp45,2011,Yes,4788.4,4786.4,4790.2
Low,CNRM-CM5,rcp45,2012,No,10.2,9.6,10.8
Low,CNRM-CM5,rcp45,2012,Yes,4781.9,4779.7,4784.2
Low,CNRM-CM5,rcp45,2013,No,11.1,10.5,11.8
Low,CNRM-CM5,rcp45,2013,Yes,4692.7,4689.6,4695.2
Low,CNRM-CM5,rcp45,2014,No,12.1,11.5,12.8
Low,CNRM-CM5,rcp45,2014,Yes,4670.6,4666.2,4673.4
Low,CNRM-CM5,rcp45,2015,No,13.1,12.4,13.8
Low,CNRM-CM5,rcp45,2015,Yes,4626.3,4621.8,4630
Low,CNRM-CM5,rcp45,2016,No,13.9,13.3,14.5
Low,CNRM-CM5,rcp45,2016,Yes,4675.5,4669.7,4679.7
Low,CNRM-CM5,rcp45,2017,No,14.7,14.1,15.3
Low,CNRM-CM5,rcp45,2017,Yes,4680.5,4674.5,4686.3
Low,CNRM-CM5,rcp45,2018,No,15.5,14.9,16.2
Low,CNRM-CM5,rcp45,2018,Yes,4717.6,4710.1,4725.6
Low,CNRM-CM5,rcp45,2019,No,16.4,15.7,17.1
Low,CNRM-CM5,rcp45,2019,Yes,4743.9,4735.6,4752.4
Low,CNRM-CM5,rcp45,2020,No,17.2,16.5,17.9
Low,CNRM-CM5,rcp45,2020,Yes,4770.6,4762.2,4780.4
Low,CNRM-CM5,rcp45,2021,No,18,17.3,18.8
Low,CNRM-CM5,rcp45,2021,Yes,4744.1,4732.9,4754.6
Low,CNRM-CM5,rcp45,2022,No,18.9,18.1,19.6
Low,CNRM-CM5,rcp45,2022,Yes,4725.4,4715.2,4735.7
Low,CNRM-CM5,rcp45,2023,No,19.6,18.9,20.4
Low,CNRM-CM5,rcp45,2023,Yes,4750.4,4737.9,4763.6
Low,CNRM-CM5,rcp45,2024,No,20.4,19.6,21.2
Low,CNRM-CM5,rcp45,2024,Yes,4762.9,4748.3,4776.9
Low,CNRM-CM5,rcp45,2025,No,21.2,20.4,22
Low,CNRM-CM5,rcp45,2025,Yes,4779.5,4765.4,4793.9
Low,CNRM-CM5,rcp45,2026,No,21.9,21,22.7
Low,CNRM-CM5,rcp45,2026,Yes,4786.1,4769.6,4800.5
Low,CNRM-CM5,rcp45,2027,No,22.6,21.7,23.4
Low,CNRM-CM5,rcp45,2027,Yes,4785.4,4767.9,4800.8
Low,CNRM-CM5,rcp45,2028,No,23.3,22.3,24.2
Low,CNRM-CM5,rcp45,2028,Yes,4824.7,4806.4,4841.8
Low,CNRM-CM5,rcp45,2029,No,23.9,23,24.9
Low,CNRM-CM5,rcp45,2029,Yes,4862.3,4842.6,4882.3
Low,CNRM-CM5,rcp45,2030,No,24.5,23.7,25.5
Low,CNRM-CM5,rcp45,2030,Yes,4894.1,4873.8,4916.5
Low,CNRM-CM5,rcp45,2031,No,25.2,24.3,26.1
Low,CNRM-CM5,rcp45,2031,Yes,4918.2,4897,4941.5
Low,CNRM-CM5,rcp45,2032,No,25.7,24.8,26.8
Low,CNRM-CM5,rcp45,2032,Yes,4955,4931.3,4978.4
Low,CNRM-CM5,rcp45,2033,No,26.3,25.3,27.3
Low,CNRM-CM5,rcp45,2033,Yes,4957.2,4931.1,4982.3
Low,CNRM-CM5,rcp45,2034,No,26.9,25.8,27.9
Low,CNRM-CM5,rcp45,2034,Yes,4903.9,4878.7,4928.5
Low,CNRM-CM5,rcp45,2035,No,27.4,26.2,28.5
Low,CNRM-CM5,rcp45,2035,Yes,4877.8,4852.2,4902.5
Low,CNRM-CM5,rcp45,2036,No,27.9,26.7,29.1
Low,CNRM-CM5,rcp45,2036,Yes,4886.2,4858.2,4912.5
Low,CNRM-CM5,rcp45,2037,No,28.3,27.1,29.6
Low,CNRM-CM5,rcp45,2037,Yes,4866.4,4840.6,4893.3
Low,CNRM-CM5,rcp45,2038,No,28.8,27.6,30.1
Low,CNRM-CM5,rcp45,2038,Yes,4947.3,4921.3,4975.9
Low,CNRM-CM5,rcp45,2039,No,29.2,27.9,30.5
Low,CNRM-CM5,rcp45,2039,Yes,4952.4,4924.2,4981.3
Low,CNRM-CM5,rcp45,2040,No,29.6,28.3,30.8
Low,CNRM-CM5,rcp45,2040,Yes,4973.4,4943.9,5003.5
Low,CNRM-CM5,rcp45,2041,No,30,28.8,31.2
Low,CNRM-CM5,rcp45,2041,Yes,4979.3,4948.9,5011.1
Low,CNRM-CM5,rcp45,2042,No,30.4,29.1,31.7
Low,CNRM-CM5,rcp45,2042,Yes,5008,4980,5040.6
Low,CNRM-CM5,rcp45,2043,No,30.8,29.5,32.1
Low,CNRM-CM5,rcp45,2043,Yes,4999.8,4971.6,5034.5
Low,CNRM-CM5,rcp45,2044,No,31.1,29.8,32.4
Low,CNRM-CM5,rcp45,2044,Yes,5004.9,4976.3,5040.7
Low,CNRM-CM5,rcp45,2045,No,31.4,30.1,32.7
Low,CNRM-CM5,rcp45,2045,Yes,5047.8,5019.4,5084.7
Low,CNRM-CM5,rcp45,2046,No,31.8,30.4,33.2
Low,CNRM-CM5,rcp45,2046,Yes,5040.7,5012.7,5077.3
Low,CNRM-CM5,rcp45,2047,No,32.1,30.8,33.4
Low,CNRM-CM5,rcp45,2047,Yes,4977.8,4950.6,5016.2
Low,CNRM-CM5,rcp45,2048,No,32.4,31.1,33.8
Low,CNRM-CM5,rcp45,2048,Yes,4950.1,4921.4,4986.3
Low,CNRM-CM5,rcp45,2049,No,32.7,31.4,34.1
Low,CNRM-CM5,rcp45,2049,Yes,4974.4,4946.8,5011.7
Low,CNRM-CM5,rcp45,2050,No,32.9,31.7,34.5
Low,CNRM-CM5,rcp45,2050,Yes,4914.4,4885.4,4953.1
Low,CNRM-CM5,rcp45,2051,No,33.2,31.9,34.7
Low,CNRM-CM5,rcp45,2051,Yes,4967.8,4937.4,5005.4
Low,CNRM-CM5,rcp45,2052,No,33.5,32.1,34.9
Low,CNRM-CM5,rcp45,2052,Yes,4949.2,4919.3,4986.8
Low,CNRM-CM5,rcp45,2053,No,33.7,32.3,35.2
Low,CNRM-CM5,rcp45,2053,Yes,4918.3,4886.4,4955.4
Low,CNRM-CM5,rcp45,2054,No,34,32.6,35.4
Low,CNRM-CM5,rcp45,2054,Yes,4898.2,4865.6,4935.3
Low,CNRM-CM5,rcp45,2055,No,34.3,32.9,35.8
Low,CNRM-CM5,rcp45,2055,Yes,4951.4,4918.6,4987.6
Low,CNRM-CM5,rcp45,2056,No,34.5,33.1,36.1
Low,CNRM-CM5,rcp45,2056,Yes,5002.6,4970.7,5037.8
Low,CNRM-CM5,rcp45,2057,No,34.8,33.4,36.3
Low,CNRM-CM5,rcp45,2057,Yes,4977.5,4944.6,5014.1
Low,CNRM-CM5,rcp45,2058,No,35.1,33.6,36.5
Low,CNRM-CM5,rcp45,2058,Yes,4946.8,4912.1,4985.2
Low,CNRM-CM5,rcp45,2059,No,35.3,33.8,36.8
Low,CNRM-CM5,rcp45,2059,Yes,4969,4936.1,5007
Low,CNRM-CM5,rcp45,2060,No,35.6,34.1,37.1
Low,CNRM-CM5,rcp45,2060,Yes,4926.4,4892.9,4964.9
Low,CNRM-CM5,rcp45,2061,No,35.9,34.3,37.3
Low,CNRM-CM5,rcp45,2061,Yes,4962.6,4929.4,5002.8
Low,CNRM-CM5,rcp45,2062,No,36.1,34.5,37.5
Low,CNRM-CM5,rcp45,2062,Yes,4912.7,4877.5,4953.3
Low,CNRM-CM5,rcp45,2063,No,36.3,34.8,37.8
Low,CNRM-CM5,rcp45,2063,Yes,4894.8,4858.9,4934.6
Low,CNRM-CM5,rcp45,2064,No,36.6,34.9,38.2
Low,CNRM-CM5,rcp45,2064,Yes,4881.4,4847.1,4919.8
Low,CNRM-CM5,rcp45,2065,No,36.8,35.2,38.3
Low,CNRM-CM5,rcp45,2065,Yes,4868.4,4836.6,4909
Low,CNRM-CM5,rcp45,2066,No,37,35.4,38.5
Low,CNRM-CM5,rcp45,2066,Yes,4841.7,4808.8,4880.2
Low,CNRM-CM5,rcp45,2067,No,37.2,35.5,38.7
Low,CNRM-CM5,rcp45,2067,Yes,4885.9,4853.2,4922.9
Low,CNRM-CM5,rcp45,2068,No,37.4,35.7,39
Low,CNRM-CM5,rcp45,2068,Yes,4818.3,4784.8,4855.3
Low,CNRM-CM5,rcp45,2069,No,37.7,36,39.2
Low,CNRM-CM5,rcp45,2069,Yes,4827.7,4795.1,4863.2
Low,CNRM-CM5,rcp45,2070,No,37.8,36.1,39.5
Low,CNRM-CM5,rcp45,2070,Yes,4839.8,4807.2,4872.1
Low,CNRM-CM5,rcp45,2071,No,38,36.3,39.8
Low,CNRM-CM5,rcp45,2071,Yes,4874.3,4841.4,4905.6
Low,CNRM-CM5,rcp45,2072,No,38.2,36.5,40
Low,CNRM-CM5,rcp45,2072,Yes,4838.5,4804.4,4873.6
Low,CNRM-CM5,rcp45,2073,No,38.4,36.8,40.1
Low,CNRM-CM5,rcp45,2073,Yes,4818.4,4784.7,4856.7
Low,CNRM-CM5,rcp45,2074,No,38.6,36.9,40.4
Low,CNRM-CM5,rcp45,2074,Yes,4792.1,4757.3,4832.3
Low,CNRM-CM5,rcp45,2075,No,38.8,37.1,40.5
Low,CNRM-CM5,rcp45,2075,Yes,4820.7,4783.4,4861.8
Low,CNRM-CM5,rcp45,2076,No,39,37.3,40.7
Low,CNRM-CM5,rcp45,2076,Yes,4826.8,4787.5,4865.5
Low,CNRM-CM5,rcp45,2077,No,39.2,37.6,40.8
Low,CNRM-CM5,rcp45,2077,Yes,4836.5,4794.7,4874.6
Low,CNRM-CM5,rcp45,2078,No,39.3,37.8,40.9
Low,CNRM-CM5,rcp45,2078,Yes,4807.5,4762.7,4845.4
Low,CNRM-CM5,rcp45,2079,No,39.5,37.9,41.2
Low,CNRM-CM5,rcp45,2079,Yes,4799.4,4753.7,4839.2
Low,CNRM-CM5,rcp45,2080,No,39.6,38.1,41.4
Low,CNRM-CM5,rcp45,2080,Yes,4803.6,4756.6,4845.8
Low,CNRM-CM5,rcp45,2081,No,39.7,38.1,41.6
Low,CNRM-CM5,rcp45,2081,Yes,4800.3,4752.9,4842.6
Low,CNRM-CM5,rcp45,2082,No,39.9,38.2,41.7
Low,CNRM-CM5,rcp45,2082,Yes,4802.6,4755.6,4844.6
Low,CNRM-CM5,rcp45,2083,No,40,38.3,41.9
Low,CNRM-CM5,rcp45,2083,Yes,4799.4,4752,4842.3
Low,CNRM-CM5,rcp45,2084,No,40.1,38.4,42
Low,CNRM-CM5,rcp45,2084,Yes,4814.4,4766.9,4859.5
Low,CNRM-CM5,rcp45,2085,No,40.3,38.6,42.1
Low,CNRM-CM5,rcp45,2085,Yes,4768.8,4719.4,4813.4
Low,CNRM-CM5,rcp45,2086,No,40.4,38.8,42.1
Low,CNRM-CM5,rcp45,2086,Yes,4777.7,4730.2,4823.3
Low,CNRM-CM5,rcp45,2087,No,40.5,38.9,42.3
Low,CNRM-CM5,rcp45,2087,Yes,4816.4,4769.7,4864
Low,CNRM-CM5,rcp45,2088,No,40.6,38.9,42.5
Low,CNRM-CM5,rcp45,2088,Yes,4772.5,4727.9,4820.3
Low,CNRM-CM5,rcp45,2089,No,40.8,39,42.7
Low,CNRM-CM5,rcp45,2089,Yes,4771.5,4729.7,4819.7
Low,CNRM-CM5,rcp45,2090,No,40.9,39.1,42.8
Low,CNRM-CM5,rcp45,2090,Yes,4772.4,4729.9,4818.6
Low,CNRM-CM5,rcp45,2091,No,41,39.2,42.9
Low,CNRM-CM5,rcp45,2091,Yes,4746.4,4702.9,4792.9
Low,CNRM-CM5,rcp45,2092,No,41.2,39.3,43.1
Low,CNRM-CM5,rcp45,2092,Yes,4738.1,4694,4785.5
Low,CNRM-CM5,rcp45,2093,No,41.3,39.3,43.4
Low,CNRM-CM5,rcp45,2093,Yes,4690.6,4645.4,4737.4
Low,CNRM-CM5,rcp45,2094,No,41.4,39.3,43.5
Low,CNRM-CM5,rcp45,2094,Yes,4742.6,4697.3,4787.9
Low,CNRM-CM5,rcp45,2095,No,41.6,39.5,43.8
Low,CNRM-CM5,rcp45,2095,Yes,4790.4,4744.7,4834.3
Low,CNRM-CM5,rcp45,2096,No,41.7,39.8,44
Low,CNRM-CM5,rcp45,2096,Yes,4761.6,4715.8,4802.1
Low,CNRM-CM5,rcp45,2097,No,41.8,40,44.1
Low,CNRM-CM5,rcp45,2097,Yes,4756.7,4711.3,4798.6
Low,CNRM-CM5,rcp45,2098,No,42,40.1,44.2
Low,CNRM-CM5,rcp45,2098,Yes,4800.3,4756.4,4841.8
Low,CNRM-CM5,rcp45,2099,No,42.1,40.5,44.3
Low,CNRM-CM5,rcp45,2099,Yes,4746.6,4701.6,4789.5
Low,CNRM-CM5,rcp45,2100,No,42.2,40.5,44.4
Low,CNRM-CM5,rcp45,2100,Yes,4729.9,4684.5,4773.7
Low,CNRM-CM5,rcp45,2101,No,42.4,40.7,44.6
Low,CNRM-CM5,rcp45,2101,Yes,4713.8,4668.4,4759.3
Low,CNRM-CM5,rcp85,2001,No,0,0,0
Low,CNRM-CM5,rcp85,2001,Yes,4823.1,4823.1,4823.1
Low,CNRM-CM5,rcp85,2002,No,1.8,1.6,2
Low,CNRM-CM5,rcp85,2002,Yes,4794,4793.3,4794.5
Low,CNRM-CM5,rcp85,2003,No,2.9,2.7,3.2
Low,CNRM-CM5,rcp85,2003,Yes,4786.7,4785.8,4787.3
Low,CNRM-CM5,rcp85,2004,No,3.9,3.6,4.3
Low,CNRM-CM5,rcp85,2004,Yes,4792.9,4792.1,4793.6
Low,CNRM-CM5,rcp85,2005,No,5.1,4.7,5.5
Low,CNRM-CM5,rcp85,2005,Yes,4830.4,4829.5,4831.2
Low,CNRM-CM5,rcp85,2006,No,6.2,5.8,6.6
Low,CNRM-CM5,rcp85,2006,Yes,4833.8,4832.7,4834.9
Low,CNRM-CM5,rcp85,2007,No,7.1,6.6,7.6
Low,CNRM-CM5,rcp85,2007,Yes,4782.9,4781.8,4784.3
Low,CNRM-CM5,rcp85,2008,No,8,7.6,8.6
Low,CNRM-CM5,rcp85,2008,Yes,4753.3,4751.9,4754.6
Low,CNRM-CM5,rcp85,2009,No,8.7,8.2,9.3
Low,CNRM-CM5,rcp85,2009,Yes,4733.5,4731.7,4735.2
Low,CNRM-CM5,rcp85,2010,No,9.3,8.8,9.9
Low,CNRM-CM5,rcp85,2010,Yes,4793.1,4791,4795
Low,CNRM-CM5,rcp85,2011,No,9.8,9.2,10.3
Low,CNRM-CM5,rcp85,2011,Yes,4788.5,4786.4,4790.3
Low,CNRM-CM5,rcp85,2012,No,10.2,9.6,10.8
Low,CNRM-CM5,rcp85,2012,Yes,4782,4779.6,4784
Low,CNRM-CM5,rcp85,2013,No,11.1,10.5,11.8
Low,CNRM-CM5,rcp85,2013,Yes,4692.5,4689.1,4695.1
Low,CNRM-CM5,rcp85,2014,No,12.1,11.4,12.9
Low,CNRM-CM5,rcp85,2014,Yes,4670.4,4666.9,4673.4
Low,CNRM-CM5,rcp85,2015,No,13.1,12.4,13.9
Low,CNRM-CM5,rcp85,2015,Yes,4626.3,4621.7,4630.1
Low,CNRM-CM5,rcp85,2016,No,13.9,13.2,14.7
Low,CNRM-CM5,rcp85,2016,Yes,4635.6,4630,4641.1
Low,CNRM-CM5,rcp85,2017,No,14.7,14,15.6
Low,CNRM-CM5,rcp85,2017,Yes,4635.6,4629.1,4640.7
Low,CNRM-CM5,rcp85,2018,No,15.5,14.7,16.4
Low,CNRM-CM5,rcp85,2018,Yes,4634.4,4626.9,4640.5
Low,CNRM-CM5,rcp85,2019,No,16.4,15.5,17.4
Low,CNRM-CM5,rcp85,2019,Yes,4664.4,4657.8,4671
Low,CNRM-CM5,rcp85,2020,No,17.2,16.3,18.2
Low,CNRM-CM5,rcp85,2020,Yes,4688.5,4680.1,4696
Low,CNRM-CM5,rcp85,2021,No,18,17.3,19
Low,CNRM-CM5,rcp85,2021,Yes,4705,4696.3,4714.1
Low,CNRM-CM5,rcp85,2022,No,18.8,18,20
Low,CNRM-CM5,rcp85,2022,Yes,4708.9,4698.9,4718.2
Low,CNRM-CM5,rcp85,2023,No,19.6,18.8,20.8
Low,CNRM-CM5,rcp85,2023,Yes,4697.5,4686.6,4706.4
Low,CNRM-CM5,rcp85,2024,No,20.4,19.5,21.5
Low,CNRM-CM5,rcp85,2024,Yes,4761.4,4749.6,4770.8
Low,CNRM-CM5,rcp85,2025,No,21.1,20.2,22.2
Low,CNRM-CM5,rcp85,2025,Yes,4805.4,4793.1,4818.2
Low,CNRM-CM5,rcp85,2026,No,21.9,20.8,22.9
Low,CNRM-CM5,rcp85,2026,Yes,4805.6,4792.7,4817.3
Low,CNRM-CM5,rcp85,2027,No,22.6,21.7,23.5
Low,CNRM-CM5,rcp85,2027,Yes,4828.2,4816.5,4839.6
Low,CNRM-CM5,rcp85,2028,No,23.3,22.3,24.3
